generation,ppo_loss,ppo_policy_loss,ppo_value_loss,ppo_entropy,success_rate,episodes,vanilla_ppo_clears,vanilla_ppo_in_progress
176,9.554659843444824,0.07276618480682373,37.929161071777344,0.0844525545835495,0.1962025316455696,158,31,60
177,9.320257186889648,0.03447146713733673,37.14593505859375,0.14317646622657776,0.15384615384615385,156,24,60
178,11.811671257019043,0.1286873072385788,46.73455810546875,0.13488712906837463,0.1347517730496454,141,19,60
179,10.016677856445312,-0.004911994561553001,40.088531494140625,0.11139579117298126,0.05154639175257732,194,10,60
180,10.629399299621582,-0.03221876174211502,42.64793395996094,0.0763610303401947,0.016736401673640166,239,4,60
181,12.675673484802246,0.008747447282075882,50.66905975341797,0.07136492431163788,0.047337278106508875,169,8,60
182,13.726234436035156,-0.0005479305982589722,54.908790588378906,0.08597377687692642,0.00980392156862745,204,2,60
183,12.108132362365723,0.011294064112007618,48.388946533203125,0.08258314430713654,0.02531645569620253,237,6,60
184,10.738677978515625,-0.05128373205661774,43.161537170410156,0.08827248215675354,0.03404255319148936,235,8,60
185,9.21198558807373,0.07138800621032715,36.564327239990234,0.10040085017681122,0.03614457831325301,166,6,60
186,9.775195121765137,-0.007504694163799286,39.131996154785156,0.06379402428865433,0.014084507042253521,142,2,60
187,9.354948043823242,0.0678035244345665,37.15016174316406,0.0817280262708664,0.027586206896551724,145,4,60
188,7.439499378204346,0.046263664960861206,29.574234008789062,0.06723522394895554,0.0070921985815602835,141,1,60
189,6.382907867431641,0.054116055369377136,25.316394805908203,0.06382465362548828,0.008130081300813009,123,1,60
190,6.121931552886963,0.03030327335000038,24.367725372314453,0.0637982189655304,0.013422818791946308,149,2,60
191,6.273621082305908,0.05001489073038101,24.89572525024414,0.06761716306209564,0.02877697841726619,139,4,60
192,8.789494514465332,-0.0854446291923523,35.50128936767578,0.08049264550209045,0.0,181,0,60
193,7.619773864746094,-0.03690875321626663,30.628997802734375,0.11662375926971436,0.011904761904761904,168,2,60
194,8.542820930480957,0.1388699859380722,33.61760711669922,0.09387033432722092,0.005952380952380952,168,1,60
195,8.294946670532227,0.003236105665564537,33.16843032836914,0.08371251821517944,0.028735632183908046,174,5,60
196,9.667322158813477,0.05764738842844963,38.44029235839844,0.08323383331298828,0.011560693641618497,173,2,60
197,8.423666954040527,0.05367890000343323,33.481056213378906,0.05827794224023819,0.007142857142857143,140,1,60
198,5.147786617279053,0.03646428510546684,20.44635009765625,0.0554911307990551,0.0,142,0,60
199,7.098658084869385,0.03752967715263367,28.245830535888672,0.06808561831712723,0.0,148,0,60
200,3.904080390930176,0.031191082671284676,15.492330551147461,0.040435370057821274,0.0,110,0,60
201,4.818395137786865,0.09645131230354309,18.88884925842285,0.05554880201816559,0.0,97,0,60
202,4.438680648803711,-0.006795588880777359,17.783449172973633,0.07893692702054977,0.0,112,0,60
203,3.836414337158203,-0.0378190241754055,15.497735023498535,0.04228480905294418,0.0,99,0,60
204,3.4593443870544434,-0.012939108535647392,13.890338897705078,0.06215856969356537,0.0,107,0,60
205,5.683164596557617,-0.031131688505411148,22.85873794555664,0.07994268834590912,0.00980392156862745,102,1,60
206,4.889676570892334,0.0035655461251735687,19.546180725097656,0.08882807195186615,0.0,119,0,60
207,9.402633666992188,1.9743732213974,29.71435546875,0.06813795864582062,0.014388489208633094,139,2,60
208,5.272741794586182,0.07540329545736313,20.79078483581543,0.07404579967260361,0.007042253521126761,142,1,60
209,9.572853088378906,0.0776301771402359,37.98223876953125,0.07063210010528564,0.0,180,0,60
210,7.5075578689575195,0.060983624309301376,29.78854751586914,0.11612462997436523,0.0,208,0,60
211,9.324933052062988,0.1531744748353958,36.689422607421875,0.12329084426164627,0.013824884792626729,217,3,60
212,10.212347030639648,0.05876312777400017,40.61619567871094,0.09644158184528351,0.0,227,0,60
213,9.972620010375977,1.1751772165298462,35.192867279052734,0.15900173783302307,0.0,205,0,60
214,7.564000129699707,0.057033512741327286,30.030574798583984,0.13943681120872498,0.0,197,0,60
215,10.746243476867676,2.294696807861328,33.80885314941406,0.1376926600933075,0.004830917874396135,207,1,60
216,9.073192596435547,0.2897394597530365,35.1363410949707,0.13023361563682556,0.0,205,0,60
217,9.079277038574219,0.06681540608406067,36.051902770996094,0.10640223324298859,0.0,214,0,60
218,8.316717147827148,0.16003850102424622,32.62916946411133,0.12700003385543823,0.0,205,0,60
219,8.070039749145508,0.1587526798248291,31.64752197265625,0.12216643989086151,0.004273504273504274,234,1,60
220,8.593497276306152,0.08321705460548401,34.04323959350586,0.10879965871572495,0.0,186,0,60
221,7.737917423248291,-0.034572795033454895,31.092330932617188,0.12245871871709824,0.0,239,0,60
222,8.571128845214844,0.22042115032672882,33.404747009277344,0.09959027171134949,0.0,196,0,60
223,8.67673110961914,0.058238737285137177,34.47603225708008,0.10646820813417435,0.0,233,0,60
224,9.805697441101074,0.013946316204965115,39.168701171875,0.08836600929498672,0.0,231,0,60
225,7.2840800285339355,0.04667867720127106,28.951595306396484,0.1033809706568718,0.0,223,0,60
226,10.25109577178955,0.13469944894313812,40.46733474731445,0.09205009788274765,0.0,217,0,60
227,9.921626091003418,0.03216994181275368,39.559974670410156,0.11134785413742065,0.0,231,0,60
228,7.595983028411865,0.0016011223196983337,30.379072189331055,0.08095631003379822,0.0,222,0,60
229,8.691279411315918,0.08006785809993744,34.446617126464844,0.0922597348690033,0.0045045045045045045,222,1,60
230,8.476570129394531,0.0013353358954191208,33.9031867980957,0.11629634350538254,0.0,196,0,60
231,8.893637657165527,0.04858509078621864,35.38218688964844,0.10359720885753632,0.004545454545454545,220,1,60
232,9.18955135345459,0.025481143966317177,36.658241271972656,0.10198812931776047,0.0,226,0,60
233,9.156438827514648,0.09834219515323639,36.233924865722656,0.0803523063659668,0.0,214,0,60
234,7.895678997039795,0.017325853928923607,31.51547622680664,0.10679206252098083,0.0,222,0,60
235,10.327122688293457,0.12908706068992615,40.793907165527344,0.09221997112035751,0.0,257,0,60
236,9.22340202331543,0.020225754007697105,36.814476013183594,0.09267820417881012,0.0,265,0,60
237,9.0730619430542,0.0824950784444809,35.963600158691406,0.07111357152462006,0.0,262,0,60
238,8.858957290649414,0.1031394973397255,35.02507019042969,0.09398798644542694,0.0,215,0,60
239,8.372127532958984,0.008046362549066544,33.45790481567383,0.082218237221241,0.0,202,0,60
240,11.031183242797852,0.053538884967565536,43.912506103515625,0.10049267113208771,0.0,237,0,60
241,6.680985927581787,0.0916285365819931,26.35999298095703,0.1314595341682434,0.0,200,0,60
242,8.441935539245605,0.09328992664813995,33.39656066894531,0.10298383235931396,0.0,243,0,60
243,6.843738079071045,0.34957078099250793,25.979141235351562,0.12730304896831512,0.0,213,0,60
244,7.943645477294922,-0.0030728913843631744,31.78903579711914,0.1118062362074852,0.0,199,0,60
245,5.459400177001953,0.014115754514932632,21.783336639404297,0.11292101442813873,0.009708737864077669,103,1,60
246,7.091823577880859,0.06902354955673218,28.093151092529297,0.10021078586578369,0.0,136,0,60
247,5.081113815307617,0.022621726617217064,20.23586082458496,0.09711867570877075,0.0,141,0,60
248,4.8883185386657715,0.09095758199691772,19.190719604492188,0.0660821869969368,0.0,158,0,60
249,5.555544853210449,0.042126528918743134,22.055376052856445,0.08830080926418304,0.0,151,0,60
