run,seed,generation,reward_forward,reward_completion,reward_time_penalty,ppo_entropy,success_rate,vanilla_ppo_clears,vanilla_ppo_in_progress,avg_fitness,best_fitness,episodes,mag_total,share_forward,share_completion,share_time_penalty,net_logged_reward,peak_iter
v27,seed1,135,2257.766666666667,19.166666666666668,-4.115166666666616,0.271268755197525,0.3,39,60,1834.309639094426,4404.7939453125,130,2281.0485,0.9897933633005467,0.00840256867254978,0.0018040680269036874,2272.818166666667,50
v27,seed1,136,2066.016666666667,16.666666666666668,-3.558499999999961,0.2575909495353699,0.38461538461538464,45,60,2072.6824914655117,4319.6181640625,117,2086.2418333333335,0.9903054543612754,0.00798884693057716,0.0017056987081475105,2079.1248333333333,50
v27,seed1,137,2166.15,19.166666666666668,-3.770499999999955,0.23286226391792297,0.2949640287769784,41,60,1783.8031377998188,4707.2919921875,139,2189.0871666666667,0.9895220405034885,0.008755552066869883,0.0017224074296416953,2181.5461666666665,50
v27,seed1,138,1906.7,15.833333333333334,-3.3476666666666284,0.24892182648181915,0.2229299363057325,35,60,1627.9502199986937,4403.818359375,157,1925.8809999999999,0.990040402288615,0.008221345624850827,0.0017382520865342297,1919.1856666666667,50
v27,seed1,139,1983.3166666666666,17.5,-3.732833333333288,0.23778808116912842,0.31496062992125984,40,60,1809.0573814572313,4316.54736328125,127,2004.5494999999999,0.9894076782173086,0.008730141111506601,0.0018621806711848663,1997.0838333333334,50
v27,seed1,140,2172.95,20.0,-4.039333333333283,0.23467190563678741,0.2642857142857143,37,60,1743.7766521998815,4406.353515625,140,2196.989333333333,0.9890580564190269,0.009103366910596442,0.0018385766703767716,2188.9106666666667,50
v27,seed1,141,2148.2833333333333,15.0,-4.199666666666615,0.27361732721328735,0.26356589147286824,34,60,1793.5995181771211,4435.4013671875,129,2167.4829999999997,0.991141952824236,0.006920469503105677,0.0019375776726583856,2159.083666666667,50
v27,seed1,142,2162.4,15.0,-5.388333333333259,0.3133087754249573,0.2616822429906542,28,60,1694.3896283301237,4366.1787109375,107,2182.7883333333334,0.9906595005012702,0.006871944370846769,0.002468555127883033,2172.0116666666668,50
v27,seed1,143,2212.9,13.333333333333334,-5.816499999999918,0.2964467406272888,0.22772277227722773,23,60,1746.093227575321,4403.80224609375,101,2232.0498333333335,0.9914205171195775,0.0059735822803836745,0.0026059006000388363,2220.4168333333337,50
v27,seed1,144,2168.65,10.833333333333334,-5.3891666666665925,0.2963070869445801,0.19642857142857142,22,60,1743.792338507516,4342.45263671875,112,2184.8725,0.9925750816123138,0.004958336622998978,0.0024665817646872265,2174.094166666667,50
v27,seed1,145,2171.2,5.0,-5.73349999999992,0.32919514179229736,0.12037037037037036,13,60,1729.3372298346626,4366.0498046875,108,2181.9334999999996,0.9950807391700985,0.0022915455489362995,0.0026277152809652178,2170.4665,50
v27,seed1,146,2006.9666666666667,4.166666666666667,-5.7241666666665845,0.41734686493873596,0.12280701754385964,14,60,1622.9373182330214,4374.68212890625,114,2016.8575,0.9950959186093548,0.002065920208376976,0.0028381611822682487,2005.4091666666668,50
v27,seed1,147,1979.1333333333334,0.8333333333333334,-5.866999999999915,0.4110143184661865,0.08181818181818182,9,60,1614.704119873047,4612.9912109375,110,1985.8336666666667,0.9966259342633766,0.0004196390399263047,0.0029544266966971123,1974.0996666666667,50
v27,seed1,148,2056.4666666666667,3.3333333333333335,-5.935499999999915,0.3219737410545349,0.05042016806722689,6,60,1584.9289055832294,4195.51708984375,119,2065.7355000000002,0.9955130589887555,0.0016136302703484223,0.0028733107408958768,2053.8645,50
v27,seed1,149,1910.4666666666667,4.166666666666667,-5.519499999999924,0.3359612822532654,0.06349206349206349,8,60,1567.7742473057338,4283.849609375,126,1920.1528333333333,0.9949555230716444,0.0021699661580757853,0.0028745107702797916,1909.1138333333336,50
v27,seed1,150,1621.5166666666667,,-5.108833333333263,0.30889996886253357,0.013986013986013986,2,60,1537.0412529365167,3546.682373046875,143,1626.6254999999999,0.9968592442862028,0.0,0.003140755713797222,1616.4078333333334,50
v27,seed1,151,1613.35,1.6666666666666667,-4.429499999999939,0.2561168372631073,0.024390243902439025,4,60,1508.1531002695967,3716.75048828125,164,1619.4461666666666,0.9962356472279567,0.0010291584252517605,0.002735194346791566,1610.5871666666667,50
v27,seed1,152,1672.1166666666666,3.3333333333333335,-4.364999999999944,0.17687371373176575,0.0223463687150838,4,60,1421.7052602075332,3444.4423828125,179,1679.8149999999998,0.9954171540715298,0.0019843454983634115,0.002598500430106854,1671.0849999999998,50
v27,seed1,153,1653.6666666666667,3.3333333333333335,-3.989666666666618,0.24232959747314453,0.0223463687150838,4,60,1520.6352026742263,3949.75048828125,179,1660.9896666666666,0.9955911826864667,0.002006835683705839,0.0024019816298274893,1653.0103333333334,50
v27,seed1,154,1497.9166666666667,3.3333333333333335,-4.314499999999942,0.1801435947418213,0.04938271604938271,8,60,1511.6926196063007,4144.5556640625,162,1505.5645,0.994920288480943,0.002214008986883879,0.0028657025321731098,1496.9355,50
v27,seed1,155,1386.85,0.8333333333333334,-3.9011666666666174,0.20334021747112274,0.030303030303030304,5,60,1476.0871437766334,3982.542236328125,165,1391.5844999999997,0.9965977631972763,0.0005988377517379171,0.00280339905098585,1383.7821666666666,50
v27,seed1,156,1690.8,7.5,-4.4953333333332735,0.1981191188097,0.09722222222222222,14,60,1620.2088578542073,4158.7646484375,144,1702.7953333333332,0.9929555049285625,0.00440452228942762,0.0026399727820097816,1693.8046666666667,50
v27,seed1,157,1533.4333333333334,2.5,-4.370833333333274,0.17725780606269836,0.05,7,60,1655.347037615095,4354.76171875,140,1540.3041666666666,0.9955393009497584,0.0016230560522407643,0.0028376429980008977,1531.5625000000002,50
v27,seed1,158,1784.75,5.0,-4.626999999999937,0.1934104561805725,0.09774436090225563,13,60,1677.1576245530207,4297.47119140625,133,1794.377,0.9946349067113545,0.002786482439309019,0.002578610849336531,1785.123,50
v27,seed1,159,1520.55,3.3333333333333335,-4.111999999999945,0.1743469387292862,0.06,9,60,1597.5802264404297,4068.962646484375,150,1527.995333333333,0.9951273847694999,0.002181507535145178,0.002691107695355055,1519.7713333333334,50
v27,seed1,160,1674.7166666666667,5.833333333333333,-4.26816666666661,0.17227092385292053,0.055900621118012424,9,60,1493.9777481363426,3608.5732421875,161,1684.8181666666665,0.994004397507189,0.0034622925184112354,0.002533309974399776,1676.2818333333335,50
v27,seed1,161,1864.05,5.0,-4.199999999999948,0.1714596152305603,0.06289308176100629,10,60,1566.4675069365112,4285.15234375,159,1873.25,0.9950887494995329,0.002669157880688643,0.002242092619778432,1864.85,50
v27,seed1,162,1858.4666666666667,8.333333333333334,-4.168333333333279,0.18957510590553284,0.08536585365853659,14,60,1546.3867779243283,4154.13427734375,164,1870.9683333333332,0.9933180768247459,0.004454021580625363,0.0022279015946287772,1862.6316666666667,50
v27,seed1,163,1674.95,6.666666666666667,-4.127333333333282,0.21408703923225403,0.05232558139534884,9,60,1469.0696127248366,4298.78955078125,172,1685.7440000000001,0.993596892529352,0.003954732549347153,0.0024483749213007914,1677.4893333333334,50
v27,seed1,164,1669.9333333333334,7.5,-3.720499999999956,0.15234893560409546,0.05813953488372093,10,60,1477.8693862737612,4149.103515625,172,1681.1538333333333,0.993325714888475,0.004461221722422189,0.002213063389102875,1673.7128333333335,50
v27,seed1,165,1628.0333333333333,7.5,-3.944333333333284,0.14666834473609924,0.0880503144654088,14,60,1549.6099298825054,4159.39404296875,159,1639.4776666666667,0.9930195247144772,0.004574627732043925,0.002405847553478893,1631.589,50
v27,seed1,166,1811.85,11.666666666666666,-3.8318333333332864,0.20136505365371704,0.09239130434782608,17,60,1332.256690979004,4301.0498046875,184,1827.3484999999998,0.9915185855352715,0.0063844782025249515,0.0020969362622035624,1819.6848333333335,50
v27,seed1,167,1841.4166666666667,10.0,-3.5404999999999607,0.1566399335861206,0.12269938650306748,20,60,1619.7652827537863,4595.26220703125,163,1854.9571666666668,0.9927003705296699,0.005390960060802841,0.0019086694095272246,1847.8761666666667,50
v27,seed1,168,1336.6333333333334,5.833333333333333,-2.93749999999997,0.16817879676818848,0.06532663316582915,13,60,1441.3744591947775,4048.6923828125,199,1345.4041666666667,0.9934808932879525,0.004335747932003084,0.002183358780044388,1339.5291666666667,50
v27,seed1,169,1496.1,9.166666666666666,-3.7051666666666194,0.2131965309381485,0.08484848484848485,14,60,1536.7794389204546,4054.922607421875,165,1508.9718333333333,0.991469798806715,0.0060747765227780375,0.0024554246705068513,1501.5615,50
v27,seed1,170,1563.3,10.833333333333334,-3.134666666666632,0.19013532996177673,0.08163265306122448,16,60,1439.818158830915,3805.0126953125,196,1577.2679999999998,0.9911441809508594,0.006868416358750279,0.0019874026903903665,1570.9986666666666,50
v27,seed1,171,1403.25,5.833333333333333,-3.319333333333296,0.23819021880626678,0.04568527918781726,9,60,1336.9109122958885,3715.75048828125,197,1412.4026666666666,0.9935197894462581,0.004130078108037179,0.002350132445704787,1405.764,50
v27,seed1,172,1312.5,5.0,-2.8659999999999672,0.19754497706890106,0.07027027027027027,13,60,1488.2878871608425,4362.79833984375,185,1320.366,0.9940425609262886,0.0037868288035287187,0.0021706102701826366,1314.634,50
v27,seed1,173,1346.85,5.0,-2.739166666666638,0.25361889600753784,0.06701030927835051,13,60,1464.8021730246003,4266.5732421875,194,1354.5891666666666,0.9942867056247681,0.003691156051619587,0.0020221383236122426,1349.1108333333332,50
v27,seed1,174,1717.1666666666667,7.5,-3.0438333333333025,0.18897056579589844,0.08376963350785341,16,60,1398.9942537477502,4052.11279296875,191,1727.7105000000001,0.9938972221715772,0.004341005046852467,0.0017617727815703512,1721.6228333333333,50
v27,seed1,175,1841.0833333333333,15.0,-3.7071666666666214,0.19934797286987305,0.15,24,60,1520.6422218322755,4550.04736328125,160,1859.7904999999998,0.9899412505512494,0.008065424573359204,0.0019933248753914064,1852.3761666666667,50
v27,seed1,176,1849.8166666666666,11.666666666666666,-3.6069999999999576,0.18962660431861877,0.12422360248447205,20,60,1569.6318323360467,4144.56591796875,161,1865.0903333333333,0.9918107630532998,0.006255282362552234,0.0019339545841479122,1857.8763333333334,50
v27,seed1,177,1603.6,9.166666666666666,-2.8334999999999715,0.2009580284357071,0.08376963350785341,16,60,1500.5930294016894,3566.212890625,191,1615.6001666666666,0.9925723165209709,0.005673846076396171,0.0017538374026329151,1609.9331666666667,50
v27,seed1,178,1641.4833333333333,9.166666666666666,-3.0099999999999683,0.18080341815948486,0.1301775147928994,22,60,1600.6680110051082,4604.4599609375,169,1653.66,0.9926365355232232,0.0055432595979020265,0.0018202048788747193,1647.64,50
v27,seed1,179,1505.0833333333333,13.333333333333334,-3.334166666666627,0.22283008694648743,0.13690476190476192,23,60,1517.2341373080299,4145.1142578125,168,1521.750833333333,0.9890471556611602,0.008761837379203014,0.0021910069596369278,1515.0825,50
v27,seed1,180,1745.8333333333333,15.833333333333334,-3.4263333333332926,0.2044714242219925,0.18181818181818182,30,60,1560.9690693248401,4437.5537109375,165,1765.0929999999998,0.9890885824901766,0.008970254447404945,0.0019411630624184067,1758.2403333333332,50
v27,seed1,181,1538.1833333333334,5.833333333333333,-2.6696666666666418,0.15556810796260834,0.08743169398907104,16,60,1584.9258885618117,4139.1435546875,183,1546.6863333333333,0.9945024405939666,0.003771503767516749,0.0017260556385166493,1541.347,50
v27,seed1,182,1885.8833333333334,13.333333333333334,-3.9683333333332858,0.14997674524784088,0.1958041958041958,28,60,1643.366453370848,4137.61328125,143,1903.185,0.9909090988702273,0.007005799926614246,0.00208510120315854,1895.2483333333334,50
v27,seed1,183,1588.6333333333334,8.333333333333334,-3.6413333333332925,0.1366720199584961,0.12025316455696203,19,60,1532.9481646380848,4433.30224609375,158,1600.608,0.9925186762363636,0.0052063549184643175,0.0022749688451721424,1593.3253333333334,50
v27,seed1,184,1520.1166666666666,6.666666666666667,-4.8473333333332675,0.12247439473867416,0.07194244604316546,10,60,1447.5121689391651,3763.97265625,139,1531.6306666666665,0.9924825218960533,0.004352659431385983,0.0031648186725607053,1521.9360000000001,50
v27,seed1,185,1561.25,8.333333333333334,-4.667166666666606,0.09405335783958435,0.10344827586206896,15,60,1417.1818881330819,3909.402099609375,145,1574.2504999999999,0.9917417844237624,0.0052935243363958495,0.002964691239841821,1564.9161666666666,50
v27,seed1,186,1689.3833333333334,9.166666666666666,-4.589166666666608,0.15466612577438354,0.09271523178807947,14,60,1392.4616288949321,4142.5849609375,151,1703.1391666666668,0.9919232476109067,0.005382218227420248,0.0026945341616729933,1693.9608333333335,50
v27,seed1,187,1411.45,6.666666666666667,-4.639999999999941,0.1492912769317627,0.10294117647058823,14,60,1484.2774851181928,3734.942626953125,136,1422.7566666666667,0.9920529863387274,0.004685739187071109,0.00326127447420145,1413.476666666667,50
v27,seed1,188,1289.5833333333333,2.5,-4.837666666666604,0.10290500521659851,0.034013605442176874,5,60,1331.9771371439201,4602.02734375,147,1296.9209999999998,0.9943422408406783,0.001927642470127325,0.003730116689194334,1287.2456666666667,50
v27,seed1,189,1107.6333333333334,4.166666666666667,-6.0164999999999145,0.09483743458986282,0.07,7,60,1304.1440325927733,4266.19287109375,100,1117.8165000000001,0.9908901267187712,0.003727505066052135,0.005382368215176564,1105.7835000000002,50
v27,seed1,190,1164.4333333333334,3.3333333333333335,-6.339333333333242,0.11294044554233551,0.08421052631578947,8,60,1198.6503303929378,4133.3974609375,95,1174.106,0.9917616751241655,0.002839039518862295,0.005399285356972234,1161.4273333333333,50
v27,seed1,191,1118.95,5.0,-4.872499999999934,0.09879880398511887,0.08527131782945736,11,60,1233.362063030864,4135.01318359375,129,1128.8225,0.9912541608623145,0.004429394346763996,0.004316444790921455,1119.0775,50
v27,seed1,192,1075.5833333333333,1.6666666666666667,-4.485333333333275,0.13769643008708954,0.02564102564102564,4,60,1222.291386726575,3441.383056640625,156,1081.7353333333333,0.9943128417733728,0.0015407342399835328,0.004146423986643629,1072.7646666666667,50
v27,seed1,193,1270.7833333333333,3.3333333333333335,-3.3136666666666303,0.16236436367034912,0.03723404255319149,7,60,1374.4526834690826,3607.423095703125,188,1277.4303333333332,0.9947965851236246,0.002609405183479021,0.0025940096928964663,1270.8029999999999,50
v27,seed1,194,1335.0333333333333,5.0,-3.2413333333332965,0.13603457808494568,0.0427807486631016,8,60,1478.2126393037684,4141.2734375,187,1343.2746666666667,0.993864744465267,0.0037222469269129373,0.002413008607820066,1336.792,50
v27,seed1,195,1232.1333333333334,2.5,-4.099666666666615,0.16600781679153442,0.01675977653631285,3,60,1298.1637349048806,3619.75048828125,179,1238.733,0.9946722444088706,0.0020181911679110834,0.003309564423218414,1230.533666666667,50
v27,seed1,196,1042.35,0.8333333333333334,-2.6411666666666407,0.12182368338108063,0.004405286343612335,1,60,1208.6816551443765,3270.7255859375,227,1045.8244999999997,0.9966777408637876,0.0007968194791127322,0.0025254396570998684,1040.5421666666666,50
v27,seed1,197,966.8166666666667,,-3.035499999999965,0.12640661001205444,0.005,1,60,1338.4620333099365,3441.242919921875,200,969.8521666666667,0.9968701415490643,0.0,0.003129858450935699,963.7811666666668,50
v27,seed1,198,1196.2333333333333,0.8333333333333334,-2.555499999999976,0.11910219490528107,0.0044444444444444444,1,60,1266.8915083821614,3360.824462890625,225,1199.6221666666665,0.9971750827656432,0.0006946631668610103,0.0021302540674959544,1194.5111666666667,50
v27,seed1,199,1157.7333333333333,1.6666666666666667,-2.8039999999999696,0.135639488697052,0.00980392156862745,2,60,1385.468162611419,3654.75048828125,204,1162.204,0.9961532857685341,0.001434056901083344,0.002412657330382592,1156.5960000000002,50
v27,seed1,200,1157.1666666666667,2.5,-2.740666666666637,0.11004412174224854,0.014423076923076924,3,60,1377.2774169628437,3781.67236328125,208,1162.4073333333333,0.995491540257546,0.002150709074443784,0.002357750668010213,1156.9260000000002,50
v27,seed1,201,1027.2333333333333,0.8333333333333334,-2.8751666666666345,0.09966689348220825,0.015228426395939087,3,60,1354.2831211767825,3949.07177734375,197,1030.9418333333333,0.9964028038439285,0.0008083223576629202,0.002788873798408576,1025.1915,50
v27,seed1,202,978.6166666666667,1.6666666666666667,-3.0771666666666344,0.0845198705792427,0.009433962264150943,2,60,1298.7212876373867,3270.85546875,212,983.3604999999999,0.9951758959879584,0.0016948684299060892,0.00312923558213558,977.2061666666667,50
v27,seed1,203,1293.4333333333334,3.3333333333333335,-3.4586666666666255,0.10365822911262512,0.025510204081632654,5,60,1300.9021333188427,3621.702392578125,196,1300.2253333333333,0.9947762900584413,0.002563658196681806,0.00266005174487701,1293.308,50
v27,seed1,204,1054.5,0.8333333333333334,-4.018499999999949,0.10186611115932465,0.01694915254237288,3,60,1266.8499319647665,4315.35986328125,177,1059.3518333333332,0.9954199981718382,0.0007866445378313879,0.0037933572903304704,1051.3148333333334,50
v27,seed1,205,1188.7166666666667,1.6666666666666667,-3.3484999999999605,0.09748142957687378,0.010050251256281407,2,60,1326.578911709426,3386.8935546875,199,1193.7318333333335,0.995798749328262,0.0013961818057684925,0.002805068865969445,1187.0348333333334,50
v27,seed1,206,1107.75,2.5,-3.3694999999999573,0.1142822653055191,0.015228426395939087,3,60,1305.565802482179,3426.052734375,197,1113.6195,0.9947293487587098,0.0022449319538675465,0.0030257192874226404,1106.8805,50
v27,seed1,207,1447.6833333333334,4.166666666666667,-5.021833333333264,0.17249174416065216,0.04081632653061224,6,60,1372.9229627336774,3620.791748046875,147,1456.8718333333334,0.9936929935840845,0.0028600090765248053,0.0034469973393907085,1446.828166666667,50
v27,seed1,208,1293.4333333333334,4.166666666666667,-4.021499999999949,0.16110515594482422,0.0335195530726257,6,60,1319.7129152606985,3651.75048828125,179,1301.6215000000002,0.9937092567488577,0.003201135404314285,0.003089607846827936,1293.5785,50
v27,seed1,209,1145.9166666666667,2.5,-4.670166666666604,0.1202944666147232,0.01775147928994083,3,60,1301.500385984161,3620.75048828125,169,1153.0868333333333,0.9937817634722798,0.00216809344078019,0.004050143086940059,1143.7465000000002,50
v27,seed1,210,1194.7833333333333,1.6666666666666667,-4.882499999999934,0.0998508483171463,0.02054794520547945,3,60,1277.002097247398,3442.03076171875,146,1201.3325,0.994548414642352,0.0013873483541539638,0.004064237003493982,1191.5675,50
v27,seed1,211,1065.0166666666667,,-3.91566666666662,0.08447756618261337,0.0,0,60,1278.9443052455358,3068.75048828125,175,1068.9323333333332,0.9963368432738338,0.0,0.003663156726166284,1061.101,50
v27,seed1,212,1294.7333333333333,,-5.538999999999922,0.09329783171415329,0.0,0,60,1212.6882532683896,2805.19482421875,142,1300.2723333333333,0.9957401231588152,0.0,0.004259876841184749,1289.1943333333334,50
v27,seed1,213,1020.6666666666666,1.6666666666666667,-4.552833333333272,0.08896131813526154,0.01818181818181818,3,60,1226.6213051535867,3619.75048828125,165,1026.8861666666664,0.9939433403605108,0.001623029621751324,0.0044336300177380316,1017.7805,50
v27,seed1,214,1094.8,,-4.906166666666602,0.08105991035699844,0.0,0,60,1252.0248623657226,2543.75048828125,150,1099.7061666666666,0.995538656765436,0.0,0.0044613432345639616,1089.8938333333333,50
v27,seed1,215,1217.8833333333334,,-5.327166666666593,0.11607250571250916,0.0,0,60,1294.219736619429,2865.081787109375,132,1223.2105000000001,0.9956449305604663,0.0,0.004355069439533582,1212.5561666666667,50
v27,seed1,216,1205.0333333333333,1.6666666666666667,-4.786166666666602,0.10304025560617447,0.012269938650306749,2,60,1286.2241041499412,3269.3740234375,163,1211.4861666666666,0.9946736219439568,0.0013757207573012597,0.003950657298741974,1201.9138333333335,50
v27,seed1,217,1025.9166666666667,3.3333333333333335,-4.558833333333273,0.0629250779747963,0.03225806451612903,5,60,1250.8636809318295,4039.8115234375,155,1033.8088333333333,0.9923659322573017,0.003224322743099023,0.00440974499959932,1024.6911666666667,50
v27,seed1,218,989.6666666666666,,-4.32116666666661,0.06368058919906616,0.0,0,60,1291.412544077093,2309.986572265625,176,993.9878333333332,0.9956526966208675,0.0,0.004347303379132518,985.3455,50
v27,seed1,219,1248.35,,-4.713333333333268,0.10567761957645416,0.0,0,60,1289.1058917575413,2900.264892578125,162,1253.0633333333333,0.99623855139006,0.0,0.0037614486099398553,1243.6366666666665,50
v27,seed1,220,1085.3166666666666,1.6666666666666667,-3.692333333333286,0.08608109503984451,0.016483516483516484,3,60,1326.6200455047272,4133.35595703125,182,1090.6756666666665,0.995086531987664,0.0015281047497468698,0.0033853632625891715,1083.2910000000002,50
v27,seed1,221,1150.0166666666667,0.8333333333333334,-4.946666666666598,0.09043539315462112,0.013157894736842105,2,60,1295.362910923205,3441.15185546875,152,1155.7966666666664,0.9949991203758449,0.0007210034060200903,0.004279876218135196,1145.9033333333334,50
v27,seed1,222,1085.85,0.8333333333333334,-4.265333333333278,0.07477313280105591,0.005649717514124294,1,60,1305.4477667512194,3265.75048828125,177,1090.9486666666664,0.9953263917703431,0.0007638611777028313,0.0039097470519541214,1082.418,50
v27,seed1,223,1189.8333333333333,1.6666666666666667,-4.241499999999948,0.06858241558074951,0.023121387283236993,4,60,1306.0798921088951,3443.462158203125,173,1195.7414999999999,0.995058993380537,0.00139383526177411,0.003547171357688889,1187.2585000000001,50
v27,seed1,224,1052.4333333333334,0.8333333333333334,-4.260999999999944,0.0707813948392868,0.011904761904761904,2,60,1357.2678025563557,3598.881591796875,168,1057.5276666666666,0.9951827895440404,0.0007880014486618633,0.004029209007297786,1049.0056666666667,50
v27,seed1,225,997.5666666666667,1.6666666666666667,-3.7963333333332865,0.08939267694950104,0.0223463687150838,4,60,1307.0284625857903,4109.578125,179,1003.0296666666667,0.9945535010762394,0.0016616324741474911,0.0037848664496131085,995.437,50
v27,seed1,226,1122.1333333333334,3.3333333333333335,-4.083166666666614,0.05639123171567917,0.022727272727272728,4,60,1358.143827091564,3341.1728515625,176,1129.5498333333333,0.9934341099603251,0.0029510281308232087,0.0036148619088518428,1121.3835000000001,50
v27,seed1,227,1005.0,,-4.765333333333266,0.11907827854156494,0.0,0,60,1249.8204662322999,2947.464111328125,160,1009.7653333333333,0.9952807516994048,0.0,0.004719248300595187,1000.2346666666667,50
v27,seed1,228,1209.9333333333334,1.6666666666666667,-4.778499999999935,0.0876518115401268,0.018404907975460124,3,60,1277.9574716018021,3599.55322265625,163,1216.3785,0.9947013477575717,0.0013701875416793922,0.003928464700748932,1206.8215000000002,50
v27,seed1,229,1032.3833333333334,2.5,-3.2503333333332973,0.09863417595624924,0.01904761904761905,4,60,1280.3967133294968,3619.75048828125,210,1038.1336666666668,0.9944608931219839,0.00240816773434121,0.003130939143674784,1031.633,50
v27,seed1,230,1072.0833333333333,0.8333333333333334,-3.436833333333292,0.09044498950242996,0.020833333333333332,4,60,1333.4088663260143,3440.603271484375,192,1076.3534999999997,0.996032746986314,0.0007742190027099216,0.0031930340109762203,1069.4798333333333,50
v27,seed1,231,970.85,,-5.222499999999926,0.07190711796283722,0.006622516556291391,1,60,1220.8723609368533,3586.002685546875,151,976.0725,0.994649475320737,0.0,0.005350524679262992,965.6275,50
v27,seed1,232,1033.4166666666667,2.5,-4.440833333333274,0.049991436302661896,0.03067484662576687,5,60,1268.4465883407124,4365.85791015625,163,1040.3575,0.9933284151521632,0.002403020115681388,0.004268564732155316,1031.4758333333334,50
v27,seed1,233,1214.1833333333334,3.3333333333333335,-3.4226666666666272,0.0721534714102745,0.03664921465968586,7,60,1284.9877003774593,4099.75048828125,191,1220.9393333333333,0.9944665555318338,0.0027301383797939185,0.002803306088372363,1214.094,50
v27,seed1,234,961.0166666666667,1.6666666666666667,-3.7254999999999545,0.11102408170700073,0.0335195530726257,6,60,1277.6135903470342,3442.182861328125,179,966.4088333333333,0.9944204083399486,0.0017245979229287538,0.003854993737122596,958.9578333333333,50
v27,seed1,235,1021.2333333333333,,-3.762499999999955,0.08596592396497726,0.0047169811320754715,1,60,1145.5710849402085,3602.55322265625,212,1024.9958333333334,0.9963292533709486,0.0,0.003670746629051293,1017.4708333333334,50
v27,seed1,236,944.4833333333333,0.8333333333333334,-3.372666666666627,0.07096443325281143,0.005235602094240838,1,60,1260.0086285656034,3270.23486328125,191,948.6893333333334,0.9955665149251529,0.0008784048729686009,0.0035550802018784796,941.9440000000001,50
v27,seed1,237,1074.1166666666666,,-3.341666666666628,0.08551619946956635,0.005291005291005291,1,60,1359.9300834211722,3511.022705078125,189,1077.4583333333333,0.9968985652964152,0.0,0.00310143470358479,1070.7749999999999,50
v27,seed1,238,990.1,,-3.5313333333332926,0.10360487550497055,0.0,0,60,1224.4139896890392,2929.97265625,184,993.6313333333333,0.9964460326331631,0.0,0.003553967366836888,986.5686666666668,50
v27,seed1,239,885.6,1.6666666666666667,-3.300333333333293,0.06531178206205368,0.009523809523809525,2,60,1167.6348223005023,3684.75048828125,210,890.5669999999999,0.9944226543314542,0.0018714669044178225,0.0037058787641281268,883.9663333333334,50
v27,seed1,240,1113.3833333333334,,-3.006499999999967,0.09621980041265488,0.0,0,60,1257.1197286068814,3029.586181640625,206,1116.3898333333334,0.997306944303655,0.0,0.0026930556963449897,1110.3768333333335,50
v27,seed1,241,1144.9666666666667,1.6666666666666667,-3.4136666666666273,0.08958931267261505,0.010101010101010102,2,60,1166.9652254509203,3270.294921875,198,1150.047,0.9955824993819093,0.0014492161334855591,0.0029682844846050877,1143.2196666666669,50
v27,seed1,242,1122.05,3.3333333333333335,-3.290833333333297,0.09643106162548065,0.02072538860103627,4,60,1192.1022576841049,3308.493408203125,193,1128.6741666666665,0.9941310195074016,0.002953317646294436,0.00291566284630415,1122.0925,50
v27,seed1,243,1322.7833333333333,3.3333333333333335,-3.9653333333332834,0.11079055070877075,0.021621621621621623,4,60,1233.3850835026922,3430.75048828125,185,1330.0819999999999,0.9945126190214839,0.00250611115204426,0.0029812698264718145,1322.1513333333332,50
v27,seed1,244,1021.2166666666667,2.5,-2.7314999999999703,0.09636206179857254,0.02242152466367713,5,60,1146.130743394518,3442.4130859375,223,1026.4481666666666,0.9949032984130227,0.0024355832872872784,0.0026611182996900515,1020.9851666666667,50
v27,seed1,245,1087.7166666666667,1.6666666666666667,-3.7074999999999547,0.08490770310163498,0.015228426395939087,3,60,1202.6180728970446,3709.83251953125,197,1093.0908333333334,0.9950835131877573,0.0015247284268080801,0.0033917583854345327,1085.6758333333335,50
v27,seed1,246,950.5,,-4.017333333333281,0.04622693359851837,0.0056179775280898875,1,60,1201.254824863391,3440.03271484375,178,954.5173333333332,0.9957912410879916,0.0,0.004208758912008528,946.4826666666668,50
v27,seed1,247,872.0666666666667,0.8333333333333334,-3.467166666666626,0.04868048429489136,0.010416666666666666,2,60,1229.9183507760365,3444.6923828125,192,876.3671666666667,0.9950928102243296,0.0009508952012693311,0.0039562945744011325,869.4328333333335,50
v27,seed1,248,1386.8,5.0,-3.9873333333332814,0.09424662590026855,0.04371584699453552,8,60,1256.161577652061,4312.48828125,183,1395.7873333333332,0.9935611012374856,0.0035822076046924055,0.002856691157822,1387.8126666666667,50
v27,seed1,249,1086.3666666666666,0.8333333333333334,-2.8836666666666337,0.10148156434297562,0.004347826086956522,1,60,1232.488256769595,3271.345947265625,230,1090.0836666666664,0.99659016999001,0.0007644673145883912,0.0026453626954016382,1084.3163333333332,50
v27,seed2,0,471.1333333333333,42.5,-3.368999999999963,1.776741623878479,0.926829268292683,114,60,696.4999214730611,1594.82373046875,123,517.0023333333332,0.9112789303981221,0.08220465800605672,0.0065164115958212246,510.26433333333335,90
v27,seed2,1,622.5166666666667,41.666666666666664,-2.9461666666666404,1.7520997524261475,1.0,134,60,926.5057126558744,1704.1849365234375,91,667.1294999999999,0.9331271764577443,0.06245663947804238,0.004416184064213381,661.2371666666667,90
