run,iter,avg_fitness,best_fitness,success_rate,episodes,vanilla_ppo_clears,vanilla_ppo_in_progress,vanilla_ppo_max_x,approx_mean_ep_len,ppo_entropy,reward_forward,reward_completion
v27_seed3,195,1302.5366534651996,2882.212890625,0.0,214,0,60,2930,287.10280373831773,0.11037037521600723,1253.5833333333333,
v27_seed3,196,1309.013468469292,2896.4912109375,0.0,227,0,60,2946,270.66079295154185,0.09572097659111023,1043.9333333333334,
v27_seed3,197,1317.531751571163,2896.75048828125,0.0,217,0,60,2947,283.1336405529954,0.07834415882825851,1053.5166666666667,
v27_seed3,198,1234.7177650188578,3524.75048828125,0.004310344827586207,232,1,60,3266,264.82758620689657,0.12137596309185028,1172.6333333333334,0.8333333333333334
v27_seed3,199,1312.980371263292,3269.664306640625,0.004273504273504274,234,1,60,3266,262.56410256410254,0.1123989075422287,901.5333333333333,0.8333333333333334
v27_seed3,200,1289.9981358176783,2897.75048828125,0.0,228,0,60,2948,269.4736842105263,0.10118243098258972,1048.7166666666667,
v27_seed3,201,1284.7694235646252,3270.364990234375,0.004405286343612335,227,1,60,3266,270.66079295154185,0.0982416495680809,1116.0833333333333,0.8333333333333334
v27_seed3,202,1311.4760923083552,2863.75048828125,0.0,221,0,60,2914,278.00904977375563,0.0908019095659256,1137.6833333333334,
v27_seed3,203,1239.776622790469,4204.58447265625,0.009569377990430622,209,2,60,3267,293.9712918660287,0.10231176018714905,1321.25,0.8333333333333334
v27_seed3,204,1298.5679463425727,2884.6552734375,0.0,219,0,60,2930,280.54794520547944,0.12437311559915543,1132.2166666666667,
v27_seed3,205,1301.3172882637477,2898.563232421875,0.0,219,0,60,2946,280.54794520547944,0.0786096528172493,1265.2333333333333,
v27_seed3,206,1322.5597474801593,2901.95556640625,0.0,221,0,60,2947,278.00904977375563,0.09211307018995285,1092.5,
v27_seed3,207,1257.699804980682,3557.63232421875,0.008733624454148471,229,2,60,3266,268.29694323144105,0.09893707931041718,1106.05,1.6666666666666667
v27_seed3,208,1258.1681621446521,3179.4951171875,0.0045871559633027525,218,1,60,3175,281.8348623853211,0.11144518852233887,1314.3166666666666,0.8333333333333334
v27_seed3,209,1323.9601885876848,2900.625244140625,0.0,223,0,60,2946,275.5156950672646,0.06869132071733475,946.55,
v27_seed3,210,1292.9100264833685,2883.67333984375,0.0,228,0,60,2931,269.4736842105263,0.09480215609073639,1072.7333333333333,
v27_seed3,211,1281.054072380066,2898.15283203125,0.0,224,0,60,2946,274.2857142857143,0.09409092366695404,980.75,
v27_seed3,212,1264.9538013442157,2899.55419921875,0.0,237,0,60,2946,259.24050632911394,0.09296788275241852,1000.3166666666667,
v27_seed3,213,1350.6265061633421,2867.99462890625,0.0,202,0,60,2915,304.15841584158414,0.08380143344402313,1158.5833333333333,
v27_seed3,214,1261.8916890740938,2898.583251953125,0.0,219,0,60,2946,280.54794520547944,0.09932198375463486,995.0833333333334,
v27_seed3,215,1319.1828144822166,3587.75048828125,0.004672897196261682,214,1,60,3266,287.10280373831773,0.09657468646764755,1182.6333333333334,0.8333333333333334
v27_seed3,216,1342.3727769302448,2900.264892578125,0.0,191,0,60,2947,321.67539267015707,0.06894338876008987,1414.65,
v27_seed3,217,1349.8653871103186,3395.75048828125,0.00966183574879227,207,2,60,3266,296.81159420289856,0.08377429842948914,1033.35,1.6666666666666667
v27_seed3,218,1378.1508695814346,2899.263916015625,0.0,216,0,60,2947,284.44444444444446,0.07760000973939896,1192.6166666666666,
v27_seed3,219,1353.9588071649725,3268.643310546875,0.004545454545454545,220,1,60,3266,279.27272727272725,0.09274481981992722,1296.8166666666666,0.8333333333333334
v27_seed3,220,1338.8477630615234,2898.4931640625,0.0,223,0,60,2946,275.5156950672646,0.08115661144256592,1153.2666666666667,
v27_seed3,221,1336.4410257647114,3536.140869140625,0.004608294930875576,217,1,60,3266,283.1336405529954,0.10246555507183075,1214.3,0.8333333333333334
v27_seed3,222,1368.7934605167602,3621.75048828125,0.01015228426395939,197,2,60,3267,311.8781725888325,0.088274747133255,1332.9333333333334,1.6666666666666667
v27_seed3,223,1348.3394352565301,3440.4921875,0.009345794392523364,214,2,60,3266,287.10280373831773,0.10329432785511017,1269.05,0.8333333333333334
v27_seed3,224,1360.2457589421954,3446.022705078125,0.004464285714285714,224,1,60,3267,274.2857142857143,0.07394278049468994,1079.9333333333334,
v27_seed3,225,1390.3923787287467,3525.03173828125,0.00966183574879227,207,2,60,3266,296.81159420289856,0.08058050274848938,1265.5,1.6666666666666667
v27_seed3,226,1394.2646121423222,3587.75048828125,0.009708737864077669,206,2,60,3266,298.252427184466,0.06991593539714813,1346.1333333333334,1.6666666666666667
v27_seed3,227,1395.5405066651724,3620.47119140625,0.01092896174863388,183,2,60,3266,335.73770491803276,0.08991800993680954,1491.3333333333333,1.6666666666666667
v27_seed3,228,1351.14550296844,3443.102783203125,0.015873015873015872,189,3,60,3266,325.07936507936506,0.08123275637626648,1538.0166666666667,1.6666666666666667
v27_seed3,229,1345.2769827371114,3558.75048828125,0.01098901098901099,182,2,60,3266,337.5824175824176,0.0908021628856659,1452.55,1.6666666666666667
v27_seed3,230,1292.525452041626,3188.425048828125,0.005,200,1,60,3184,307.2,0.0906425416469574,1515.2,0.8333333333333334
v27_seed3,231,1342.4423987240714,2902.125732421875,0.0,187,0,60,2947,328.5561497326203,0.10674017667770386,1447.2166666666667,
v27_seed3,232,1318.7887444632395,2933.03564453125,0.0,210,0,60,2978,292.57142857142856,0.07840146869421005,1251.2333333333333,
v27_seed3,233,1406.467700979563,2898.39306640625,0.0,179,0,60,2947,343.24022346368713,0.0784047394990921,1374.4666666666667,
v27_seed3,234,1362.0394748805725,2898.262939453125,0.0,194,0,60,2948,316.70103092783506,0.09502582252025604,1410.95,
v27_seed3,235,1401.8939050470742,2943.75048828125,0.0,206,0,60,2994,298.252427184466,0.09181703627109528,1143.3,
v27_seed3,236,1337.605376793594,3588.75048828125,0.010582010582010581,189,2,60,3266,325.07936507936506,0.06993314623832703,1448.2833333333333,1.6666666666666667
v27_seed3,237,1385.8375280612852,3529.1728515625,0.00975609756097561,205,2,60,3266,299.7073170731707,0.08676140010356903,1435.15,1.6666666666666667
v27_seed3,238,1454.8577258639866,3524.75048828125,0.016666666666666666,180,3,60,3267,341.3333333333333,0.062023360282182693,1461.7666666666667,0.8333333333333334
v27_seed3,239,1423.1752964474376,3747.75048828125,0.0051813471502590676,193,1,60,3266,318.3419689119171,0.07228630036115646,1354.65,0.8333333333333334
v27_seed3,240,1457.3998731986555,3526.212890625,0.021164021164021163,189,4,60,3266,325.07936507936506,0.05281531810760498,1422.8666666666666,2.5
v27_seed3,241,1471.183308783998,3438.382080078125,0.010638297872340425,188,2,60,3266,326.8085106382979,0.06661605089902878,1371.8,0.8333333333333334
v27_seed3,242,1494.5634019546087,3715.75048828125,0.022099447513812154,181,4,60,3266,339.4475138121547,0.09880049526691437,1433.25,2.5
v27_seed3,243,1471.5848066819822,3270.31494140625,0.01092896174863388,183,2,60,3266,335.73770491803276,0.06277333199977875,1475.4333333333334,1.6666666666666667
v27_seed3,244,1449.139335095043,3702.75244140625,0.02112676056338028,142,3,60,3267,432.67605633802816,0.12170618027448654,1252.5,2.5
v27_seed3,245,1426.373512150691,3619.75048828125,0.015384615384615385,195,3,60,3266,315.0769230769231,0.06733504682779312,1274.0,2.5
v27_seed3,246,1473.1060493344166,4307.23828125,0.03278688524590164,183,6,60,3267,335.73770491803276,0.08942891657352448,1408.9666666666667,4.166666666666667
v27_seed3,247,1361.709684202657,3619.75048828125,0.011834319526627219,169,2,60,3266,363.55029585798815,0.06207271292805672,1721.9666666666667,1.6666666666666667
v27_seed3,248,1395.625659942627,3715.75048828125,0.021739130434782608,184,4,60,3267,333.9130434782609,0.09759490191936493,1568.6166666666666,3.3333333333333335
v27_seed3,249,1334.6499638027615,3587.750732421875,0.022222222222222223,180,4,60,3266,341.3333333333333,0.0812029093503952,1648.75,2.5
v28_seed0,0,691.4746856689453,1501.4552001953125,0.936,125,117,60,3267,491.52,1.7792243957519531,488.15,43.333333333333336
v28_seed0,1,854.7494752213762,1646.3447265625,1.0,111,120,60,3267,553.5135135135135,1.7514870166778564,698.85,35.0
v28_seed0,2,487.14432653264043,1964.5736083984375,0.26765799256505574,269,72,60,3267,228.40148698884758,1.7238496541976929,625.1333333333333,21.666666666666668
v28_seed0,3,659.2048386857316,2297.374267578125,0.2918918918918919,185,54,60,3267,332.1081081081081,1.690051794052124,591.65,15.833333333333334
v28_seed0,4,560.5384985942715,2264.78369140625,0.16556291390728478,302,50,60,3267,203.4437086092715,1.658313512802124,646.05,9.166666666666666
v28_seed0,5,343.6312414291978,2734.483154296875,0.034047919293820936,793,27,60,3267,77.47793190416141,1.6401066780090332,676.1833333333333,8.333333333333334
v28_seed0,6,400.41328657326375,2843.022705078125,0.014084507042253521,639,9,60,3267,96.15023474178403,1.6510834693908691,622.5333333333333,6.666666666666667
v28_seed0,7,338.00471536545524,3149.2919921875,0.011111111111111112,630,7,60,3267,97.52380952380952,1.6671222448349,469.01666666666665,4.166666666666667
v28_seed0,8,344.919791723781,2835.463134765625,0.0030349013657056147,659,2,60,3266,93.23216995447648,1.6521334648132324,358.8833333333333,0.8333333333333334
v28_seed0,9,368.47285822176707,3034.1328125,0.004792332268370607,626,3,60,3267,98.14696485623003,1.6521075963974,295.93333333333334,0.8333333333333334
v28_seed0,10,379.78019142461017,3078.632568359375,0.0032520325203252032,615,2,60,3266,99.90243902439025,1.6343973875045776,466.8833333333333,0.8333333333333334
v28_seed0,11,410.24534546595675,3065.823486328125,0.015817223198594025,569,9,60,3266,107.97891036906854,1.6222552061080933,502.45,3.3333333333333335
v28_seed0,12,437.9718129798849,2685.872802734375,0.012345679012345678,567,7,60,3266,108.35978835978835,1.5988116264343262,585.8666666666667,4.166666666666667
v28_seed0,13,433.71100636603126,3087.702392578125,0.014084507042253521,568,8,60,3267,108.16901408450704,1.5869861841201782,495.03333333333336,3.3333333333333335
v28_seed0,14,490.69765854628355,3269.572265625,0.023483365949119372,511,12,60,3267,120.23483365949119,1.5450820922851562,567.7333333333333,4.166666666666667
v28_seed0,15,634.9724603715098,3434.19287109375,0.042606516290726815,399,17,60,3267,153.98496240601503,1.514548420906067,787.6333333333333,5.833333333333333
v28_seed0,16,612.277779650176,3382.7509765625,0.03125,416,13,60,3266,147.69230769230768,1.489840030670166,1005.95,9.166666666666666
v28_seed0,17,717.6171454227332,3450.521728515625,0.024793388429752067,363,9,60,3267,169.25619834710744,1.3968729972839355,845.2,3.3333333333333335
v28_seed0,18,700.4888063998058,3567.312255859375,0.04597701149425287,348,16,60,3266,176.55172413793105,1.4063557386398315,988.4833333333333,10.0
v28_seed0,19,789.8326054315074,3449.17236328125,0.02735562310030395,329,9,60,3267,186.74772036474164,1.3587944507598877,877.3166666666667,4.166666666666667
v28_seed0,20,675.8539415787089,3698.200927734375,0.04030226700251889,397,16,60,3267,154.76070528967256,1.302907109260559,1015.55,6.666666666666667
v28_seed0,21,926.9925186769018,3925.94091796875,0.03459119496855346,318,11,60,3266,193.20754716981133,1.3059852123260498,982.5,3.3333333333333335
v28_seed0,22,880.3746813433712,4119.17333984375,0.02359882005899705,339,8,60,3267,181.23893805309734,1.292776107788086,1009.2666666666667,4.166666666666667
v28_seed0,23,935.4842525142254,4020.940673828125,0.036303630363036306,303,11,60,3267,202.77227722772278,1.318975567817688,1148.5833333333333,4.166666666666667
v28_seed0,24,977.2246149464657,4110.853515625,0.04276315789473684,304,13,60,3266,202.10526315789474,1.3365519046783447,1159.35,5.0
v28_seed0,25,1112.7767506842245,4288.37060546875,0.04797047970479705,271,13,60,3267,226.71586715867159,1.2796034812927246,1318.5666666666666,7.5
v28_seed0,26,1128.40608426422,3621.1318359375,0.05928853754940711,253,15,60,3266,242.84584980237153,1.2447757720947266,1427.75,8.333333333333334
v28_seed0,27,1310.2070858993195,3922.431396484375,0.048458149779735685,227,11,60,3266,270.66079295154185,1.2679316997528076,1274.7333333333333,3.3333333333333335
v28_seed0,28,1272.9649504234349,4157.28271484375,0.09502262443438914,221,21,60,3267,278.00904977375563,1.2134720087051392,1343.1833333333334,7.5
v28_seed0,29,1313.7734091315472,4269.2548828125,0.08450704225352113,213,18,60,3267,288.4507042253521,1.2025666236877441,1584.7666666666667,7.5
v28_seed0,30,1524.3151719376847,4130.6533203125,0.10270270270270271,185,19,60,3266,332.1081081081081,1.1847442388534546,1500.3833333333334,6.666666666666667
v28_seed0,31,1498.3782387173053,4318.26806640625,0.0979381443298969,194,19,60,3266,316.70103092783506,1.151136875152588,1419.9333333333334,5.833333333333333
v28_seed0,32,1515.4744754645342,4133.5263671875,0.12021857923497267,183,22,60,3267,335.73770491803276,1.1785359382629395,1606.85,10.833333333333334
v28_seed0,33,1644.9527138374947,4867.88330078125,0.22297297297297297,148,33,60,3267,415.13513513513516,1.141408920288086,1872.9166666666667,16.666666666666668
v28_seed0,34,1664.6427656046549,4289.3017578125,0.20666666666666667,150,31,60,3267,409.6,1.1295170783996582,1652.0,10.833333333333334
v28_seed0,35,1660.2247439297762,4328.77685546875,0.24475524475524477,143,35,60,3267,429.65034965034965,1.111427903175354,2111.55,20.0
v28_seed0,36,1545.12696296938,4439.7685546875,0.2129032258064516,155,33,60,3266,396.38709677419354,1.1701862812042236,1979.3,16.666666666666668
v28_seed0,37,1599.5784855130353,4327.76513671875,0.20253164556962025,158,32,60,3267,388.8607594936709,1.1446492671966553,1718.1333333333334,13.333333333333334
v28_seed0,38,1699.5785154633174,4297.01904296875,0.2052980132450331,151,31,60,3267,406.887417218543,1.0686664581298828,1582.9666666666667,9.166666666666666
v28_seed0,39,1702.336591551904,4378.7734375,0.21768707482993196,147,32,60,3267,417.9591836734694,1.0720360279083252,1818.7,14.166666666666666
v28_seed0,40,1777.0568585917897,4264.3232421875,0.26277372262773724,137,36,60,3267,448.46715328467155,1.0228559970855713,1930.1166666666666,15.0
v28_seed0,41,1881.14978515625,4292.38134765625,0.272,125,34,60,3267,491.52,1.0169594287872314,2074.3333333333335,15.833333333333334
v28_seed0,42,2142.9875970217263,4484.77880859375,0.46534653465346537,101,47,60,3267,608.3168316831683,0.9899662733078003,1912.0166666666667,19.166666666666668
v28_seed0,43,2008.066648891994,4732.78564453125,0.36607142857142855,112,41,60,3267,548.5714285714286,0.9239834547042847,2195.35,19.166666666666668
v28_seed0,44,2195.7628634498233,4718.77734375,0.4,105,42,60,3267,585.1428571428571,0.888347327709198,1898.8333333333333,17.5
v28_seed0,45,2183.2122951968686,4321.38720703125,0.5714285714285714,91,52,60,3267,675.1648351648352,0.9232607483863831,2253.3166666666666,22.5
v28_seed0,46,2087.298465237759,4698.77001953125,0.48514851485148514,101,49,60,3267,608.3168316831683,0.9042506217956543,2027.3333333333333,20.0
v28_seed0,47,2474.2181230770643,4322.8193359375,0.5376344086021505,93,50,60,3267,660.6451612903226,0.8824684023857117,1922.8833333333334,15.833333333333334
v28_seed0,48,2571.4144753542814,4307.74853515625,0.5795454545454546,88,51,60,3267,698.1818181818181,0.8856072425842285,1946.6833333333334,18.333333333333332
v28_seed0,49,2590.848162596253,4366.42626953125,0.5977011494252874,87,52,60,3267,706.2068965517242,0.8273640871047974,1900.1166666666666,17.5
v28_seed0,50,2578.4529546381355,4444.2607421875,0.5824175824175825,91,53,60,3267,675.1648351648352,0.8064727783203125,1809.5166666666667,15.833333333333334
v28_seed0,51,2709.58331580784,4294.5810546875,0.5760869565217391,92,53,60,3267,667.8260869565217,0.8408144116401672,1585.15,9.166666666666666
v28_seed0,52,2561.35217171527,4312.64794921875,0.5638297872340425,94,53,60,3267,653.6170212765958,0.8373505473136902,1862.8666666666666,14.166666666666666
v28_seed0,53,2890.044309728286,4365.673828125,0.6470588235294118,85,55,60,3267,722.8235294117648,0.8558729887008667,1651.3833333333334,11.666666666666666
v28_seed0,54,2641.3701654193046,4321.63818359375,0.6436781609195402,87,56,60,3267,706.2068965517242,0.8103291988372803,2052.05,16.666666666666668
v28_seed0,55,2798.6197564768236,4319.3798828125,0.6744186046511628,86,58,60,3267,714.4186046511628,0.789306640625,1733.2666666666667,13.333333333333334
v28_seed0,56,2668.593817277388,4313.93798828125,0.625,88,55,60,3267,698.1818181818181,0.8014427423477173,2080.9,15.833333333333334
v28_seed0,57,2783.725341796875,4386.58837890625,0.6867469879518072,83,57,60,3267,740.2409638554217,0.8057637810707092,2003.2333333333333,15.0
v28_seed0,58,2706.5135767618817,4428.8798828125,0.6222222222222222,90,56,60,3267,682.6666666666666,0.7840590476989746,1776.35,13.333333333333334
v28_seed0,59,2817.804508806711,4311.1650390625,0.6626506024096386,83,55,60,3267,740.2409638554217,0.758246660232544,1991.2333333333333,13.333333333333334
v28_seed0,60,2797.9489735194616,4330.1650390625,0.6309523809523809,84,53,60,3267,731.4285714285714,0.7696310877799988,2115.733333333333,11.666666666666666
v28_seed0,61,3154.481268717448,4711.92333984375,0.7733333333333333,75,58,60,3267,819.2,0.7784270644187927,2002.3833333333334,11.666666666666666
v28_seed0,62,3212.292244054094,4390.56103515625,0.7468354430379747,79,59,60,3267,777.7215189873418,0.7459925413131714,1813.6333333333334,10.833333333333334
v28_seed0,63,3246.8913217519785,4320.96875,0.7142857142857143,77,55,60,3267,797.922077922078,0.6943668723106384,1839.8166666666666,10.0
v28_seed0,64,3098.402554562217,4381.8154296875,0.7894736842105263,76,60,60,3267,808.421052631579,0.7739837169647217,1924.4833333333333,12.5
v28_seed0,65,3017.4082962427383,4363.64697265625,0.7435897435897436,78,58,60,3267,787.6923076923077,0.808276891708374,2096.75,15.0
v28_seed0,66,3032.187958556336,4706.72705078125,0.7792207792207793,77,60,60,3267,797.922077922078,0.7500724792480469,1991.3,12.5
v28_seed0,67,3077.4261561264225,4849.38330078125,0.7037037037037037,81,57,60,3267,758.5185185185185,0.727983295917511,1834.9,9.166666666666666
v28_seed0,68,2893.9308549790157,4354.521484375,0.6904761904761905,84,58,60,3267,731.4285714285714,0.6991214752197266,2019.6666666666667,15.0
v28_seed0,69,3097.0044436764406,4359.45849609375,0.7142857142857143,77,55,60,3267,797.922077922078,0.745257556438446,2086.3333333333335,11.666666666666666
v28_seed0,70,2868.9957998770255,4322.0302734375,0.691358024691358,81,56,60,3267,758.5185185185185,0.6882297992706299,1864.7833333333333,12.5
v28_seed0,71,2966.1436971028647,4879.43701171875,0.7435897435897436,78,58,60,3267,787.6923076923077,0.7276706695556641,1922.6166666666666,15.0
v28_seed0,72,2689.0032422517475,4317.5185546875,0.5578947368421052,95,53,60,3267,646.7368421052631,0.7300487756729126,1684.5166666666667,10.833333333333334
v28_seed0,73,3230.664826221955,4321.6181640625,0.7051282051282052,78,55,60,3267,787.6923076923077,0.6555110216140747,1845.7166666666667,6.666666666666667
v28_seed0,74,3210.351340332031,4335.38623046875,0.7733333333333333,75,58,60,3267,819.2,0.7195127606391907,2018.6333333333334,14.166666666666666
v28_seed0,75,2991.6155014038086,4319.96875,0.8333333333333334,72,60,60,3267,853.3333333333334,0.6936545372009277,2263.866666666667,18.333333333333332
v28_seed0,76,3037.9568693909464,4361.99560546875,0.7215189873417721,79,57,60,3267,777.7215189873418,0.721470057964325,1916.1,12.5
v28_seed0,77,2983.627839355469,4546.1103515625,0.7866666666666666,75,59,60,3267,819.2,0.7010599970817566,2059.266666666667,16.666666666666668
v28_seed0,78,2765.347662062872,4405.65576171875,0.6785714285714286,84,57,60,3267,731.4285714285714,0.6763695478439331,2067.0,17.5
v28_seed0,79,3157.179539730674,4706.27734375,0.75,76,57,60,3267,808.421052631579,0.6094264984130859,2002.0,11.666666666666666
v28_seed0,80,3227.2848084278594,4317.73828125,0.7564102564102564,78,59,60,3267,787.6923076923077,0.5908538103103638,1809.6666666666667,8.333333333333334
v28_seed0,81,3526.2614534166123,4704.66748046875,0.8194444444444444,72,59,60,3267,853.3333333333334,0.5945241451263428,1726.9833333333333,5.833333333333333
v28_seed0,82,2949.8013478973767,4389.13720703125,0.691358024691358,81,56,60,3267,758.5185185185185,0.6212165951728821,2100.7166666666667,14.166666666666666
v28_seed0,83,3128.924567464193,4599.044921875,0.7733333333333333,75,58,60,3267,819.2,0.6020442843437195,2053.4333333333334,13.333333333333334
v28_seed0,84,3472.3721313476562,4713.53662109375,0.8571428571428571,70,60,60,3267,877.7142857142857,0.587020754814148,1867.0166666666667,7.5
v28_seed0,85,3662.0665110118352,4732.7861328125,0.8955223880597015,67,60,60,3267,917.0149253731344,0.5175796747207642,1858.4666666666667,6.666666666666667
v28_seed0,86,3499.9167872186918,4874.017578125,0.8656716417910447,67,58,60,3267,917.0149253731344,0.5139312744140625,1942.8333333333333,10.0
v28_seed0,87,2968.496501404562,4696.0478515625,0.7160493827160493,81,58,60,3267,758.5185185185185,0.5218056440353394,2063.2166666666667,16.666666666666668
v28_seed0,88,3437.9094985278684,4404.8212890625,0.8507462686567164,67,57,60,3267,917.0149253731344,0.5390932559967041,1899.2,9.166666666666666
v28_seed0,89,3274.5579367501396,4364.85009765625,0.8285714285714286,70,58,60,3267,877.7142857142857,0.48165571689605713,2072.516666666667,11.666666666666666
v28_seed0,90,3080.678576325717,4405.8212890625,0.7945205479452054,73,58,60,3267,841.6438356164383,0.4927564263343811,2301.883333333333,16.666666666666668
v28_seed0,91,3246.180923461914,4403.79931640625,0.7763157894736842,76,59,60,3267,808.421052631579,0.5035149455070496,1894.3,10.0
v28_seed0,92,3293.9617135736007,4366.169921875,0.7468354430379747,79,59,60,3267,777.7215189873418,0.4771774411201477,1826.95,7.5
v28_seed0,93,3410.1810888671876,4403.7939453125,0.7866666666666666,75,59,60,3267,819.2,0.5163511633872986,1811.6833333333334,6.666666666666667
v28_seed0,94,2718.918883905178,4403.8017578125,0.7073170731707317,82,58,60,3267,749.2682926829268,0.49844861030578613,2399.4333333333334,21.666666666666668
v28_seed0,95,3059.8572731555346,4714.02734375,0.8309859154929577,71,59,60,3267,865.3521126760563,0.4748407006263733,2271.9,15.833333333333334
v28_seed0,96,3359.9830058083608,4403.81982421875,0.8955223880597015,67,60,60,3267,917.0149253731344,0.44245660305023193,2144.4,12.5
v28_seed0,97,2804.8647129388505,4605.11083984375,0.7160493827160493,81,58,60,3267,758.5185185185185,0.46032458543777466,2474.1666666666665,21.666666666666668
v28_seed0,98,2995.314602500514,4451.60595703125,0.7631578947368421,76,58,60,3267,808.421052631579,0.4336245656013489,2197.0333333333333,18.333333333333332
v28_seed0,99,3216.1801684570314,4875.10546875,0.76,75,57,60,3267,819.2,0.48134565353393555,1999.2666666666667,11.666666666666666
v28_seed0,100,3054.5035443987167,4716.54443359375,0.8571428571428571,70,60,60,3267,877.7142857142857,0.45436084270477295,2232.0833333333335,18.333333333333332
v28_seed0,101,3013.5460867745537,4602.70751953125,0.8,70,56,60,3267,877.7142857142857,0.397043913602829,2331.133333333333,20.0
v28_seed0,102,3184.9158593932193,4703.94580078125,0.8656716417910447,67,58,60,3267,917.0149253731344,0.4120718538761139,2163.266666666667,15.0
v28_seed0,103,3268.05905538892,4996.81494140625,0.9523809523809523,63,60,60,3267,975.2380952380952,0.4406871199607849,2185.8333333333335,15.833333333333334
v28_seed0,104,2958.080057480756,4595.9404296875,0.8382352941176471,68,57,60,3267,903.5294117647059,0.45387953519821167,2456.9166666666665,19.166666666666668
v28_seed0,105,2913.1105479045086,4714.6240234375,0.6867469879518072,83,57,60,3267,740.2409638554217,0.3826230466365814,2050.4666666666667,15.0
v28_seed0,106,3081.3564870733962,4562.59716796875,0.75,76,57,60,3267,808.421052631579,0.39815956354141235,2137.7166666666667,14.166666666666666
v28_seed0,107,2977.1920605171017,4713.2060546875,0.7073170731707317,82,58,60,3267,749.2682926829268,0.3617625832557678,2123.8,16.666666666666668
v28_seed0,108,3082.07900117573,4718.16455078125,0.7631578947368421,76,58,60,3267,808.421052631579,0.35009247064590454,2194.2166666666667,16.666666666666668
v28_seed0,109,3027.0955951397236,4707.66845703125,0.7435897435897436,78,58,60,3267,787.6923076923077,0.32690972089767456,1960.5166666666667,13.333333333333334
v28_seed0,110,3075.5279342849535,4738.333984375,0.7402597402597403,77,57,60,3267,797.922077922078,0.3564625680446625,2201.8166666666666,15.0
v28_seed0,111,2880.515882946196,4406.00439453125,0.6666666666666666,84,56,60,3266,731.4285714285714,0.3496222496032715,2183.233333333333,16.666666666666668
v28_seed0,112,3060.988606017313,4870.33935546875,0.7037037037037037,81,57,60,3267,758.5185185185185,0.30731090903282166,1944.2833333333333,13.333333333333334
v28_seed0,113,2831.3823137981135,4717.08056640625,0.6829268292682927,82,56,60,3267,749.2682926829268,0.3189893960952759,2172.383333333333,16.666666666666668
v28_seed0,114,3099.1880551993127,4404.8212890625,0.7108433734939759,83,59,60,3267,740.2409638554217,0.2933270037174225,1770.1833333333334,10.833333333333334
v28_seed0,115,2677.801449659394,4722.71337890625,0.7317073170731707,82,60,60,3267,749.2682926829268,0.3268197178840637,2406.133333333333,23.333333333333332
v28_seed0,116,2567.7856260935464,4871.07958984375,0.5520833333333334,96,53,60,3267,640.0,0.29094189405441284,2175.633333333333,18.333333333333332
v28_seed0,117,2611.090965270996,4404.81591796875,0.5520833333333334,96,53,60,3267,640.0,0.30046510696411133,2102.4333333333334,17.5
v28_seed0,118,2536.006740154606,4599.1064453125,0.504950495049505,101,51,60,3267,608.3168316831683,0.30571264028549194,2037.5166666666667,15.0
v28_seed0,119,2733.173523702739,4708.83740234375,0.691358024691358,81,56,60,3267,758.5185185185185,0.28346237540245056,2459.266666666667,22.5
v28_seed0,120,2585.225299750434,4704.89697265625,0.6222222222222222,90,56,60,3267,682.6666666666666,0.2875784635543823,2215.483333333333,20.833333333333332
v28_seed0,121,2880.150851092761,4706.77001953125,0.7215189873417721,79,57,60,3267,777.7215189873418,0.28698843717575073,2170.5833333333335,18.333333333333332
v28_seed0,122,2721.89286222912,4407.90869140625,0.6904761904761905,84,58,60,3267,731.4285714285714,0.3252221941947937,2248.266666666667,20.0
v28_seed0,123,2644.0991182549055,4596.27734375,0.6395348837209303,86,55,60,3267,714.4186046511628,0.29037702083587646,2379.4,22.5
v28_seed0,124,2863.8234069167925,4548.90087890625,0.6344086021505376,93,59,60,3267,660.6451612903226,0.29878556728363037,1796.4,13.333333333333334
v28_seed0,125,2390.863686879476,4704.9873046875,0.5625,96,54,60,3267,640.0,0.277490496635437,2344.7,24.166666666666668
v28_seed0,126,2682.147971911308,4715.6884765625,0.7051282051282052,78,55,60,3267,787.6923076923077,0.2781675159931183,2358.8166666666666,20.0
v28_seed0,127,2735.51100822117,4523.109375,0.5978260869565217,92,55,60,3266,667.8260869565217,0.2937694787979126,2041.3166666666666,15.0
v28_seed0,128,2438.905835445796,4407.544921875,0.4953271028037383,107,53,60,3267,574.2056074766355,0.28469201922416687,2093.85,16.666666666666668
v28_seed0,129,2351.9952588351266,4550.916015625,0.4716981132075472,106,50,60,3267,579.622641509434,0.23812401294708252,2324.516666666667,22.5
v28_seed0,130,2551.065447218875,4519.2890625,0.5851063829787234,94,55,60,3267,653.6170212765958,0.27805331349372864,2120.8333333333335,19.166666666666668
v28_seed0,131,2418.859923723832,4706.23828125,0.47572815533980584,103,49,60,3267,596.504854368932,0.2505492568016052,2183.4,15.833333333333334
v28_seed0,132,2330.464854313777,4407.1748046875,0.5096153846153846,104,53,60,3267,590.7692307692307,0.25598299503326416,2283.633333333333,23.333333333333332
v28_seed0,133,2614.310540335519,4432.046875,0.6428571428571429,84,54,60,3267,731.4285714285714,0.24637314677238464,2388.733333333333,20.0
v28_seed0,134,2416.9918654421544,4439.9814453125,0.5531914893617021,94,52,60,3266,653.6170212765958,0.24965713918209076,2209.55,20.833333333333332
