run,seed,iter,completed_eps,mean_return,mean_len,in_progress,ip_return,ip_len,clears,loss,policy_loss,value_loss,entropy,at_entrance,tau,tau_max,trail_rate,trail_n,trail_d,ent_rate,ent_n,ent_d,truncated
v27,0,79,115,1953.1,324.7,60,1892.4,401.6,40,7.8526,0.0557,31.1969,0.466,False,0,784,0.37,11,30,0.196,922,4710,3557
v27,0,80,154,1719.3,260.5,60,2042.4,355.4,38,9.2623,0.133,36.5263,0.4561,False,0,784,0.27,8,30,0.196,937,4789,3601
v27,0,81,152,1694.2,266.0,60,1956.8,350.1,40,10.4932,0.1355,41.4398,0.4477,False,0,784,0.37,11,30,0.197,960,4875,3641
v27,0,82,154,1790.6,285.0,60,1675.7,292.6,37,9.1705,-0.0102,36.7311,0.4015,False,0,784,0.3,9,30,0.199,985,4962,3682
v27,0,83,101,2073.5,370.7,60,1860.8,400.0,41,7.3316,-0.0155,29.3963,0.4048,False,0,784,0.3,9,30,0.201,1008,5027,3728
v27,0,84,120,1680.6,299.6,60,1922.0,424.8,39,7.3946,-0.0038,29.6018,0.4135,False,0,784,0.37,11,30,0.201,1023,5092,3774
v27,0,85,129,1527.0,295.3,60,1578.2,389.1,23,11.0086,0.0626,43.7923,0.4076,False,0,784,0.23,7,30,0.201,1038,5162,3815
v27,0,86,134,1405.9,284.1,60,1693.3,389.6,25,10.8993,0.0355,43.4632,0.4039,False,0,784,0.13,4,30,0.201,1051,5237,3863
v27,0,87,150,1295.9,235.4,60,2079.6,435.6,21,10.7216,-0.022,42.9825,0.401,False,0,784,0.03,1,30,0.198,1057,5335,3908
v27,0,88,150,1292.9,228.2,60,2041.5,453.4,27,12.2795,0.075,48.8251,0.3557,False,0,784,0.07,2,30,0.197,1068,5411,3949
v27,0,89,137,1364.8,250.7,60,1818.8,451.6,20,11.2189,0.0201,44.8022,0.3685,False,0,784,0.07,2,30,0.197,1082,5485,3987
v27,0,90,134,1472.0,279.0,60,1752.6,400.9,28,11.4062,0.1064,45.2064,0.3478,False,0,784,0.3,9,30,0.197,1093,5559,4034
v27,0,91,133,1306.9,246.0,60,2053.0,478.6,24,11.9399,0.0853,47.4246,0.3024,False,0,784,0.1,3,30,0.196,1106,5636,4077
v27,0,92,151,1346.5,239.4,60,1909.1,421.4,23,9.7938,-0.0148,39.2413,0.3545,False,0,784,0.13,4,30,0.195,1114,5716,4119
v27,0,93,169,1338.2,232.4,60,1622.3,369.4,20,11.0491,0.0091,44.167,0.3528,False,0,784,0.13,4,30,0.194,1126,5800,4162
v27,0,94,161,1330.3,231.4,60,1764.5,403.2,16,11.3555,0.0641,45.1732,0.3728,False,0,784,0.0,0,30,0.193,1135,5880,4209
v27,0,95,136,1301.2,246.2,60,1863.6,465.9,15,8.7827,-0.0039,35.1538,0.3611,False,0,784,0.07,2,30,0.192,1143,5956,4255
v27,0,96,164,1255.7,230.0,60,1584.5,395.3,14,9.907,-0.0134,39.6883,0.3256,False,0,784,0.07,2,30,0.191,1152,6047,4304
v27,0,97,180,1369.1,236.3,60,1480.1,315.0,15,12.3513,1.8547,41.9934,0.3438,False,0,784,0.07,2,30,0.189,1157,6136,4354
v27,0,98,186,1247.1,215.8,60,1766.0,355.0,24,8.7262,-0.0028,34.9225,0.3358,False,0,784,0.17,5,30,0.187,1165,6234,4404
v27,0,99,171,1408.0,251.1,60,1713.7,308.4,29,8.8745,0.0146,35.4463,0.3278,False,0,784,0.33,10,30,0.186,1175,6319,4447
v27,0,100,140,1611.9,280.7,60,1871.6,368.9,39,6.3413,0.029,25.2565,0.3729,False,0,784,0.23,7,30,0.186,1190,6396,4492
v27,0,101,154,1459.3,253.6,60,1894.0,373.0,28,9.5851,0.0489,38.1505,0.2927,False,0,784,0.17,5,30,0.186,1208,6485,4528
v27,0,102,192,1299.6,226.5,60,1699.3,299.1,25,10.7812,0.1147,42.6721,0.3021,False,0,784,0.17,5,30,0.186,1224,6589,4571
v27,0,103,160,1468.4,257.5,60,1784.2,337.4,34,7.8916,-0.0068,31.5999,0.315,False,0,784,0.23,7,30,0.185,1235,6669,4617
v27,0,104,171,1411.4,235.9,60,1795.9,351.6,30,10.5412,0.097,41.7824,0.2736,False,0,784,0.17,5,30,0.185,1253,6764,4657
v27,0,105,148,1409.0,248.5,60,1973.4,410.9,30,6.8498,-0.0412,27.5688,0.2473,False,0,784,0.23,7,30,0.185,1266,6841,4698
v27,0,106,142,1616.4,284.9,60,1755.0,349.8,36,9.5834,-0.0316,38.4651,0.259,False,0,784,0.27,8,30,0.186,1287,6930,4741
v27,0,107,165,1396.6,243.7,60,1791.4,353.9,33,8.404,0.0183,33.5474,0.2311,False,0,784,0.3,9,30,0.186,1305,7024,4781
v27,0,108,147,1461.8,262.1,60,1858.6,381.9,36,8.2302,-0.0184,32.9987,0.2189,False,0,784,0.33,10,30,0.186,1321,7109,4824
v27,0,109,128,1577.3,297.1,60,1800.3,390.1,41,5.8111,-0.0123,23.2993,0.2921,False,0,784,0.27,8,30,0.187,1344,7187,4865
v27,0,110,122,1745.6,319.2,60,1869.4,374.9,42,7.3155,-0.0161,29.3308,0.2327,False,0,784,0.43,13,30,0.188,1364,7264,4907
v27,0,111,129,1717.4,319.6,60,1862.0,336.9,41,9.2669,0.1773,36.3628,0.2157,False,0,784,0.57,17,30,0.188,1378,7341,4946
v27,0,112,163,1514.5,255.5,60,1804.1,329.9,29,7.6701,-0.0095,30.7224,0.201,False,0,784,0.23,7,30,0.187,1391,7442,4986
v27,0,113,155,1424.4,247.6,60,1975.8,384.4,35,8.6006,0.0429,34.235,0.2065,False,0,784,0.13,4,30,0.187,1408,7530,5028
v27,0,114,144,1433.4,249.6,60,2029.6,425.0,34,9.1887,0.0425,36.5885,0.1811,False,0,784,0.17,5,30,0.188,1427,7607,5067
v27,0,115,176,1288.0,227.8,60,1839.5,355.7,26,10.1497,0.0415,40.4372,0.2111,False,0,784,0.17,5,30,0.188,1445,7705,5105
v27,0,116,184,1236.7,221.4,60,1654.7,345.1,19,10.5989,-0.0104,42.4402,0.1629,False,0,784,0.1,3,30,0.186,1451,7797,5150
v27,0,117,187,1235.3,230.0,60,1524.9,307.1,20,10.1729,0.0024,40.6849,0.1433,False,0,784,0.07,2,30,0.186,1467,7904,5196
v27,0,118,156,1355.4,248.9,60,1799.1,376.8,27,10.1358,0.0629,40.2948,0.1548,False,0,784,0.2,6,30,0.185,1475,7984,5245
v27,0,119,193,1167.7,205.1,60,1339.2,364.2,13,10.2073,-0.0173,40.9016,0.1626,False,0,784,0.1,3,30,0.184,1488,8101,5289
v27,0,120,169,1301.3,233.2,60,1610.3,367.3,22,10.7558,0.1001,42.6264,0.1877,False,0,784,0.17,5,30,0.182,1494,8192,5342
v27,0,121,171,1277.2,236.6,60,1694.4,349.7,21,9.6552,0.0644,38.3678,0.2358,False,0,784,0.07,2,30,0.182,1506,8289,5388
v27,0,122,162,1307.1,255.6,60,1659.1,333.8,21,6.8248,0.009,27.2675,0.209,False,0,784,0.2,6,30,0.18,1513,8384,5434
v27,0,123,182,1275.5,244.0,60,1350.4,284.0,19,10.2538,0.0883,40.6663,0.2189,False,0,784,0.3,9,30,0.179,1522,8485,5481
v27,0,124,170,1266.5,232.0,60,1787.1,366.7,20,9.9353,0.0339,39.61,0.2045,False,0,784,0.1,3,30,0.179,1531,8573,5533
v27,0,125,189,1117.4,233.1,60,1331.7,289.9,15,9.8844,0.0141,39.485,0.1854,False,0,784,0.13,4,30,0.177,1537,8678,5580
v27,0,126,204,1036.5,215.6,60,1283.6,290.8,15,12.9246,0.0049,51.6826,0.1923,False,0,784,0.1,3,30,0.176,1544,8777,5631
v27,0,127,195,967.1,196.3,60,1620.2,386.1,13,9.9335,0.8881,36.1854,0.2001,False,0,784,0.07,2,30,0.175,1552,8883,5680
v27,0,128,207,1070.7,213.3,60,1307.0,288.1,14,11.5575,0.0423,46.0652,0.2192,False,0,784,0.1,3,30,0.173,1555,8993,5729
v27,0,129,185,1191.9,222.0,60,1530.8,339.6,15,11.1358,0.0742,44.2496,0.1753,False,0,784,0.03,1,30,0.172,1563,9093,5779
v27,0,130,181,1180.9,229.4,60,1473.8,332.0,17,28.62,17.4078,44.8518,0.1591,False,0,784,0.17,5,30,0.171,1569,9188,5826
v27,0,131,190,1168.2,209.9,60,1752.4,359.2,20,9.8143,0.0746,38.9623,0.1878,False,0,784,0.13,4,30,0.17,1576,9283,5874
v27,0,132,184,1187.2,209.0,60,1652.3,383.1,14,10.5705,0.0625,42.0355,0.1792,False,0,784,0.07,2,30,0.169,1585,9384,5919
v27,0,133,182,1199.1,212.3,60,1659.1,380.0,14,9.6362,-0.0483,38.7417,0.1751,False,0,784,0.1,3,30,0.168,1591,9470,5970
v27,0,134,154,1175.3,210.1,60,2015.8,484.8,19,6.4885,-0.0588,26.1922,0.1426,False,0,784,0.0,0,30,0.167,1599,9555,6020
v27,0,135,199,1173.7,206.7,60,1536.6,338.6,10,9.8271,-0.0168,39.3789,0.1682,False,0,784,0.0,0,30,0.166,1608,9666,6064
v27,0,136,209,1109.7,211.4,60,1272.2,287.6,11,10.7792,0.0621,42.8708,0.1106,False,0,784,0.03,1,30,0.165,1614,9780,6115
v27,0,137,204,1049.2,215.7,60,1112.3,290.8,6,10.0794,0.0992,39.9233,0.1169,False,0,784,0.03,1,30,0.163,1617,9892,6166
v27,0,138,226,1004.5,202.8,60,1197.4,259.9,10,12.6521,0.2514,49.6056,0.1351,False,0,784,0.03,1,30,0.162,1619,10010,6221
v27,0,139,195,1201.0,226.3,60,1443.3,288.6,17,11.6276,0.0603,46.2719,0.1497,False,0,784,0.13,4,30,0.161,1628,10118,6272
v27,0,140,211,1181.6,227.2,60,1161.8,225.1,9,8.2873,0.0249,33.0531,0.1725,False,0,784,0.07,2,30,0.16,1638,10225,6322
v27,0,141,178,1203.3,219.0,60,1525.9,374.3,18,8.2984,0.0131,33.144,0.1312,False,0,784,0.1,3,30,0.159,1644,10313,6378
v27,0,142,205,1062.3,213.6,60,1207.3,294.2,8,9.1761,-0.0294,36.8246,0.1372,False,0,784,0.03,1,30,0.158,1648,10418,6425
v27,0,143,197,1239.3,233.0,60,1198.5,258.9,11,10.1708,0.1186,40.2116,0.1451,False,0,784,0.07,2,30,0.158,1657,10510,6478
v27,0,144,248,1036.0,190.7,60,1253.9,235.6,8,12.8383,0.1738,50.6603,0.1265,False,0,784,0.03,1,30,0.156,1659,10635,6532
v27,0,145,189,1068.3,244.3,60,945.3,254.5,6,8.7631,0.0743,34.7578,0.1318,False,0,784,0.1,3,30,0.155,1661,10735,6585
v27,0,146,110,945.5,250.6,60,936.8,564.6,5,5.4648,0.048,21.6698,0.1276,False,0,784,0.0,0,30,0.154,1664,10792,6642
v27,0,147,133,973.0,262.4,60,777.6,442.3,1,8.0525,0.0941,31.8373,0.1733,False,0,784,0.0,0,30,0.153,1666,10864,6699
v27,0,148,155,1018.6,284.1,60,1037.6,290.2,6,7.2509,0.1042,28.5901,0.1665,False,0,784,0.0,0,30,0.152,1667,10959,6758
v27,0,149,155,1042.9,264.5,60,1114.4,340.6,7,9.763,0.106,38.6311,0.1622,False,0,784,0.03,1,30,0.151,1670,11028,6812
v27,0,150,161,1158.4,268.9,60,1167.0,302.4,8,10.1814,0.0629,40.4768,0.1506,False,0,784,0.0,0,30,0.151,1674,11111,6867
v27,0,151,142,1109.8,259.9,60,1578.3,408.9,10,9.0367,-0.1,36.551,0.2031,False,0,784,0.0,0,30,0.15,1679,11188,6921
v27,0,152,183,1049.8,228.9,60,1097.8,325.7,6,9.8603,0.0975,39.0547,0.1564,False,0,784,0.0,0,30,0.149,1682,11275,6971
v27,0,153,205,1064.5,219.9,60,1206.9,272.6,9,11.356,0.039,45.2709,0.1447,False,0,784,0.03,1,30,0.148,1684,11369,7025
v27,0,154,191,1155.7,236.0,60,1122.7,272.8,5,9.4119,0.1402,37.0901,0.1643,False,0,784,0.03,1,30,0.147,1687,11464,7078
v27,0,155,211,1046.5,224.7,60,1019.9,233.8,7,9.844,-0.0336,39.5133,0.1479,False,0,784,0.0,0,30,0.146,1690,11567,7135
v27,0,156,232,1065.3,208.6,60,958.9,217.2,4,9.8679,0.048,39.2821,0.1297,False,0,784,0.0,0,30,0.145,1694,11684,7190
v27,0,157,206,1135.4,222.3,60,1203.0,260.6,6,8.2059,0.053,32.6151,0.1714,False,0,784,0.03,1,30,0.144,1695,11797,7246
v27,0,158,202,1165.2,228.2,60,1166.2,255.7,7,8.876,0.0073,35.4781,0.1491,False,0,784,0.0,0,30,0.143,1698,11901,7301
v27,0,159,241,1125.5,214.2,60,826.6,163.5,3,9.3478,0.0828,37.0627,0.1183,False,0,784,0.0,0,30,0.141,1700,12038,7354
v27,0,160,218,1181.3,224.0,60,1066.0,210.0,6,7.4584,0.0865,29.4902,0.134,False,0,784,0.03,1,30,0.14,1702,12162,7411
v27,0,161,201,1114.0,238.2,60,1083.1,226.0,8,7.9548,0.0844,31.484,0.1293,False,0,784,0.0,0,30,0.139,1707,12265,7466
v27,0,162,188,1177.5,244.0,60,1174.0,259.4,7,7.255,0.0011,29.0183,0.1152,False,0,784,0.0,0,30,0.139,1712,12361,7519
v27,0,163,183,1053.0,232.5,60,1143.6,314.8,5,6.6377,0.0015,26.5472,0.118,False,0,784,0.0,0,30,0.138,1714,12452,7573
v27,0,164,167,1108.2,261.7,60,1009.9,295.6,7,7.1234,0.1207,28.0125,0.0958,False,0,784,0.03,1,30,0.137,1716,12540,7628
v27,0,165,169,1202.1,256.2,60,1260.3,302.5,8,7.8789,0.0507,31.3146,0.0956,False,0,784,0.0,0,30,0.136,1719,12637,7682
v27,0,166,220,1120.3,222.8,60,1018.8,207.0,2,9.3092,0.0125,37.1891,0.1188,False,0,784,0.0,0,30,0.135,1722,12747,7734
v27,0,167,211,1178.1,226.1,60,1071.3,229.0,5,7.4651,-0.0267,29.9697,0.1176,False,0,784,0.0,0,30,0.134,1723,12847,7792
v27,0,168,172,1203.9,242.7,60,915.3,328.3,6,6.6885,-0.0201,26.8381,0.181,False,0,784,0.0,0,30,0.134,1728,12933,7847
v27,0,169,194,1165.8,228.7,60,1254.3,284.5,8,8.7821,0.0369,34.9837,0.1312,False,0,784,0.0,0,30,0.133,1729,13034,7903
v27,0,170,212,1075.0,214.4,60,1167.5,266.5,8,8.2333,0.0111,32.892,0.1742,False,0,784,0.0,0,30,0.132,1733,13131,7955
v27,0,171,183,1149.5,221.0,60,1271.2,349.9,11,7.6521,0.0175,30.5406,0.0932,False,0,784,0.0,0,30,0.131,1738,13229,8008
v27,0,172,181,1229.4,237.7,60,789.5,306.8,4,7.0302,0.0409,27.9595,0.1176,False,0,784,0.03,1,30,0.131,1743,13324,8058
v27,0,173,170,1223.3,243.5,60,984.4,334.2,6,6.5658,0.0639,26.0095,0.0975,False,0,784,0.1,3,30,0.13,1744,13401,8115
v27,0,174,168,1125.7,215.4,60,1084.8,420.9,9,6.205,0.0312,24.697,0.1002,False,0,784,0.07,2,30,0.129,1744,13490,8173
v27,0,175,157,1225.8,240.5,60,1090.9,394.6,6,6.4141,0.0089,25.6231,0.1225,False,0,784,0.03,1,30,0.129,1747,13573,8226
v27,0,176,183,1167.8,225.6,60,1051.4,336.1,2,8.5915,0.1414,33.803,0.1293,False,0,784,0.03,1,30,0.128,1750,13659,8282
v27,0,177,168,1213.8,235.8,60,1098.3,363.8,6,7.6281,-0.0116,30.5604,0.0879,False,0,784,0.03,1,30,0.127,1751,13751,8341
v27,0,178,184,1120.8,225.3,60,1102.6,333.0,3,8.5311,-0.0039,34.1417,0.0752,False,0,784,0.0,0,30,0.127,1755,13844,8396
v27,0,179,168,1231.8,238.5,60,887.4,356.3,5,6.534,0.008,26.1059,0.1072,False,0,784,0.03,1,30,0.126,1757,13932,8454
v27,0,180,167,1204.5,230.8,60,1089.4,381.7,5,6.6839,0.0116,26.6914,0.1042,False,0,784,0.0,0,30,0.126,1760,14019,8511
v27,0,181,169,1238.2,239.9,60,1057.1,348.2,5,7.6772,0.0729,30.4198,0.136,False,0,784,0.0,0,30,0.125,1763,14097,8567
v27,0,182,175,1183.0,226.5,60,986.6,363.3,3,6.1005,0.0248,24.3048,0.1039,False,0,784,0.0,0,30,0.124,1765,14182,8623
v27,0,183,187,1125.2,217.9,60,1175.1,344.8,10,7.9809,0.1195,31.448,0.1061,False,0,784,0.03,1,30,0.124,1767,14269,8680
v27,0,184,184,1129.5,211.0,60,1242.5,377.1,7,7.8051,-0.0176,31.2936,0.1376,False,0,784,0.03,1,30,0.123,1770,14365,8732
v27,0,185,164,1228.8,242.2,60,1223.5,361.9,6,7.4342,0.1054,29.3172,0.105,False,0,784,0.03,1,30,0.123,1772,14451,8786
v27,0,186,211,1082.0,213.6,60,1148.8,272.8,7,7.5773,-0.0984,30.7042,0.0799,False,0,784,0.03,1,30,0.122,1777,14568,8841
v27,0,187,198,1125.5,220.3,60,1213.8,297.0,6,9.6846,0.0691,38.4634,0.0674,False,0,784,0.0,0,30,0.121,1780,14656,8896
v27,0,188,228,1109.0,215.1,60,878.4,206.5,3,7.9312,-0.0334,31.8597,0.0746,False,0,784,0.03,1,30,0.121,1784,14774,8950
v27,0,189,173,1175.2,233.5,60,1213.5,350.7,3,9.3917,0.0631,37.316,0.0836,False,0,784,0.03,1,30,0.12,1786,14867,9009
v27,0,190,177,1253.7,239.2,60,1286.2,318.3,4,7.0431,0.0438,27.9995,0.1109,False,0,784,0.0,0,30,0.119,1787,14960,9068
v27,0,191,189,1212.5,225.6,60,1233.9,313.5,2,8.0811,-0.0269,32.4338,0.0886,False,0,784,0.0,0,30,0.119,1790,15048,9124
v27,0,192,187,1168.9,221.8,60,1536.5,332.8,8,7.328,-0.0101,29.3538,0.0741,False,0,784,0.0,0,30,0.118,1791,15140,9182
v27,0,193,189,1283.8,240.0,60,1210.5,268.0,6,6.8156,-0.0295,27.3815,0.0741,False,0,784,0.07,2,30,0.118,1795,15230,9234
v27,0,194,195,1233.6,229.9,60,1320.2,276.7,5,7.143,0.031,28.4504,0.1189,False,0,784,0.0,0,30,0.117,1795,15309,9290
v27,0,195,192,1290.0,242.5,60,1147.8,248.1,5,7.9197,0.0586,31.4461,0.0901,False,0,784,0.07,2,30,0.117,1797,15407,9345
v27,0,196,192,1230.4,234.6,60,1215.0,273.4,3,5.6302,-0.0146,22.5809,0.0883,False,0,784,0.0,0,30,0.116,1798,15503,9402
v27,0,197,177,1220.5,242.2,60,1093.8,309.6,2,7.1182,0.0938,28.0996,0.096,False,0,784,0.03,1,30,0.115,1798,15588,9459
v27,0,198,191,1207.7,231.8,60,1381.9,286.1,6,7.2578,0.082,28.7047,0.0685,False,0,784,0.0,0,30,0.115,1799,15688,9518
v27,0,199,195,1205.9,230.9,60,1163.5,273.6,2,7.5896,0.0122,30.3117,0.0926,False,0,784,0.0,0,30,0.114,1803,15789,9572
v27,0,200,194,1271.2,246.8,60,984.0,225.9,2,7.6246,0.0968,30.1131,0.1067,False,0,784,0.03,1,30,0.114,1804,15888,9630
v27,0,201,184,1227.1,251.2,60,1104.5,253.6,3,8.132,0.0449,32.3502,0.1012,False,0,784,0.0,0,30,0.113,1806,15981,9690
v27,0,202,197,1155.4,230.9,60,1000.2,265.7,2,6.441,0.0047,25.7469,0.092,False,0,784,0.0,0,30,0.112,1807,16079,9749
v27,0,203,153,1265.4,246.3,60,728.7,396.0,2,4.7619,0.0237,18.956,0.1479,False,0,784,0.0,0,30,0.112,1809,16165,9807
v27,0,204,198,1215.2,239.0,60,1098.3,235.3,2,5.738,0.0715,22.668,0.1018,False,0,784,0.0,0,30,0.111,1809,16265,9866
v27,0,205,215,1169.6,231.5,60,971.9,194.5,2,7.73,0.1263,30.4157,0.0583,False,0,784,0.03,1,30,0.111,1810,16369,9924
v27,0,206,201,1170.3,227.5,60,1196.6,261.8,3,6.0397,0.0154,24.0993,0.1066,False,0,784,0.0,0,30,0.11,1810,16464,9983
v27,0,207,206,1162.0,223.2,60,1163.4,257.7,1,5.062,-0.0368,20.3975,0.1092,False,0,784,0.0,0,30,0.109,1811,16582,10040
v27,0,208,202,1222.6,242.3,60,930.0,208.4,0,5.3911,-0.006,21.5903,0.0942,False,0,784,0.0,0,30,0.109,1812,16693,10099
v27,0,209,207,1194.8,230.6,60,1027.9,228.4,3,7.6311,0.0679,30.254,0.0618,False,0,784,0.0,0,30,0.108,1812,16794,10159
v27,0,210,192,1207.7,231.7,60,1265.4,282.6,3,6.772,-0.0098,27.1291,0.0885,False,0,784,0.0,0,30,0.107,1813,16888,10216
v27,0,211,205,1214.2,229.7,60,1117.7,239.1,1,6.4933,0.0148,25.9155,0.0779,False,0,784,0.0,0,30,0.107,1814,16977,10273
v27,0,212,203,1262.0,238.0,60,1115.8,218.8,3,6.0415,0.0565,23.9416,0.0922,False,0,784,0.0,0,30,0.106,1815,17086,10332
v27,0,213,211,1191.9,232.5,60,1010.3,206.6,1,5.6761,0.0353,22.5649,0.0809,False,0,784,0.0,0,30,0.106,1816,17198,10390
v27,0,214,191,1264.4,240.3,60,1087.3,259.2,2,6.6077,0.2802,25.3121,0.1171,False,0,784,0.0,0,30,0.105,1818,17301,10449
v27,0,215,216,1184.8,224.2,60,1092.4,216.9,2,6.7137,0.076,26.5525,0.0924,False,0,784,0.0,0,30,0.104,1819,17415,10508
v27,0,216,161,1276.7,238.7,60,1159.2,383.4,4,4.8839,0.4929,17.5653,0.0698,False,0,784,0.03,1,30,0.104,1819,17498,10566
v27,0,217,169,1187.8,217.8,60,1122.6,410.6,4,5.5203,0.0344,21.9449,0.0702,False,0,784,0.0,0,30,0.104,1822,17589,10623
v27,0,218,151,1220.9,221.9,60,1128.7,465.4,3,4.863,0.0377,19.3028,0.0814,False,0,784,0.03,1,30,0.103,1823,17662,10681
v27,0,219,175,1177.9,216.7,60,1032.3,391.9,2,8.0512,0.0588,31.9708,0.0689,False,0,784,0.03,1,30,0.103,1823,17747,10740
v27,0,220,149,1278.3,238.5,60,1069.4,431.6,5,5.316,0.0267,21.159,0.0842,False,0,784,0.0,0,30,0.102,1824,17827,10799
v27,0,221,166,1214.9,225.1,60,1119.9,401.2,5,5.5433,-0.0156,22.2376,0.0988,False,0,784,0.07,2,30,0.102,1828,17919,10854
v27,0,222,152,1223.6,218.9,60,1058.5,469.4,3,6.4213,0.1161,25.2229,0.0871,False,0,784,0.0,0,30,0.102,1830,17996,10911
v27,0,223,168,1157.8,205.2,60,922.9,449.5,3,5.3632,-0.0193,21.5315,0.0829,False,0,784,0.0,0,30,0.101,1833,18086,10968
v27,0,224,172,1172.0,212.4,60,914.2,415.2,2,7.2543,0.0769,28.7111,0.0851,False,0,784,0.0,0,30,0.101,1833,18175,11025
v27,0,225,150,1275.9,231.9,60,1162.9,444.3,5,6.4618,0.1334,25.3152,0.0889,False,0,784,0.0,0,30,0.101,1836,18248,11083
v27,0,226,153,1289.8,244.0,60,1076.6,401.8,3,7.8868,0.5724,29.259,0.0716,False,0,784,0.03,1,30,0.1,1836,18320,11139
v27,0,227,165,1177.9,217.8,60,928.3,425.1,1,6.9735,-0.0053,27.9169,0.0867,False,0,784,0.0,0,30,0.1,1836,18401,11197
v27,0,228,154,1267.0,227.8,60,1199.4,439.3,6,6.2208,0.0575,24.6549,0.0805,False,0,784,0.03,1,30,0.099,1838,18473,11256
v27,0,229,162,1224.7,217.0,60,1173.0,438.2,8,6.1871,0.0203,24.6687,0.0708,False,0,784,0.0,0,30,0.099,1839,18557,11312
v27,0,230,139,1319.2,243.4,60,1391.0,460.0,11,5.3781,0.008,21.4814,0.0606,False,0,784,0.13,4,30,0.099,1846,18626,11364
v27,0,231,166,1281.5,239.5,60,1142.7,361.4,7,6.2738,-0.0775,25.4065,0.0611,False,0,784,0.0,0,30,0.099,1849,18721,11419
v27,0,232,172,1210.1,229.3,60,1101.2,366.8,5,6.1042,0.0438,24.2425,0.0566,False,0,784,0.07,2,30,0.099,1854,18806,11473
v27,0,233,213,1162.1,212.3,60,956.2,270.3,5,7.7441,0.1285,30.4637,0.0512,False,0,784,0.03,1,30,0.098,1855,18913,11531
v27,0,234,188,1233.9,225.7,60,860.1,316.7,6,8.3039,0.093,32.8444,0.035,False,0,784,0.1,3,30,0.098,1857,19005,11587
v27,0,235,164,1297.2,231.2,60,1280.3,392.2,8,7.4675,0.0294,29.7534,0.0496,False,0,784,0.1,3,30,0.097,1858,19087,11644
v27,0,236,206,1105.3,199.8,60,1020.3,338.1,4,6.922,0.019,27.6129,0.0496,False,0,784,0.0,0,30,0.097,1859,19190,11699
v27,0,237,183,1181.9,214.4,60,1014.1,370.1,3,6.3815,-0.0719,25.8145,0.0424,False,0,784,0.0,0,30,0.097,1860,19273,11756
v27,0,238,159,1176.0,221.1,60,1253.0,438.0,2,5.1357,-0.0189,20.62,0.0636,False,0,784,0.0,0,30,0.096,1863,19346,11813
v27,0,239,171,1167.3,208.2,60,1086.3,430.6,4,7.8832,0.0452,31.3532,0.0607,False,0,784,0.0,0,30,0.096,1865,19440,11871
v27,0,240,184,1186.7,210.4,60,1031.1,378.8,4,7.195,0.0295,28.6631,0.05,False,0,784,0.03,1,30,0.096,1866,19534,11927
v27,0,241,155,1172.3,201.8,60,1154.9,502.6,3,6.2599,0.0905,24.6784,0.0308,False,0,784,0.03,1,30,0.095,1867,19609,11984
v27,0,242,182,1113.3,202.2,60,1367.0,410.6,6,7.4311,0.0326,29.5958,0.0833,False,0,784,0.0,0,30,0.095,1867,19719,12042
v27,0,243,175,1129.3,222.0,60,972.5,376.6,2,5.393,-0.1083,22.0062,0.0535,False,0,784,0.07,2,30,0.094,1871,19812,12096
v27,0,244,181,1186.0,218.3,60,1105.4,365.3,2,7.9728,0.0492,31.6958,0.0691,False,0,784,0.0,0,30,0.094,1871,19906,12156
v27,0,245,153,1192.7,218.2,60,947.8,467.7,2,6.7389,0.1677,26.2867,0.0945,False,0,784,0.03,1,30,0.094,1871,19993,12214
v27,0,246,184,1088.6,200.4,60,1097.3,409.5,1,7.0326,0.0814,27.8061,0.0709,False,0,784,0.0,0,30,0.093,1871,20089,12273
v27,0,247,177,1180.0,212.4,60,949.7,397.6,0,6.9482,0.0614,27.5481,0.0547,False,0,784,0.0,0,30,0.093,1872,20189,12332
v27,0,248,154,1180.5,213.8,60,910.5,475.2,0,6.1951,0.0139,24.7262,0.0679,False,0,784,0.0,0,30,0.092,1872,20259,12392
v27,0,249,149,1151.4,218.4,60,906.6,481.7,0,6.206,0.0867,24.4793,0.1005,False,0,784,0.0,0,30,0.092,1872,20332,12452
v27,1,0,131,736.8,343.4,60,472.3,274.3,115,4.3842,0.0788,17.2365,1.7819,False,744,784,0.0,0,0,0.0,0,2,0
v27,1,1,98,911.4,480.6,60,535.6,239.0,136,4.2552,-0.0136,17.1004,1.7623,False,664,784,0.0,0,0,0.0,0,6,14
v27,1,2,230,529.0,203.8,60,674.5,242.9,94,3.8166,-0.0379,15.4381,1.7462,False,624,784,0.13,4,30,0.0,0,12,30
v27,1,3,208,638.0,237.3,60,479.3,201.3,64,4.4935,-0.0975,18.3845,1.7041,False,544,784,0.0,0,30,0.0,0,16,58
v27,1,4,175,712.5,268.3,60,666.0,241.4,56,4.2475,0.0223,16.9213,1.6804,False,464,784,0.0,0,30,0.0,0,22,105
v27,1,5,541,407.0,95.1,60,679.6,166.4,36,8.2062,0.0592,32.5922,1.6314,False,384,784,0.0,0,30,0.0,0,34,145
v27,1,6,835,339.7,62.8,60,687.8,149.8,20,10.0718,-0.0503,40.4943,1.6241,False,384,784,0.0,0,30,0.0,0,50,195
v27,1,7,635,389.7,85.7,60,535.2,117.5,9,5.8134,-0.0116,23.3102,1.6608,False,344,784,0.0,0,30,0.0,0,64,247
